t,p_1,p_2,mob_A,imm_A,diss_A,seal_A,mob_B,imm_B,diss_B,seal_B,M_C,total_CO2_mass
133200,111785,105255,0.00131746,0,0.002456698,0.000369517,7.14E-06,0,0.001979656,4.74E-05,0.811187505,0.009284
133800,111783,105255,0.00131354,0,0.002463029,0.000370321,7.03E-06,0,0.001977193,4.72E-05,0.812896715,0.009284
134400,111782,105255,0.00130959,0,0.002469372,0.000371127,6.92E-06,0,0.001974713,4.69E-05,0.814676493,0.009284
135000,111780,105255,0.00130561,0,0.002475704,0.000371939,6.81E-06,0,0.001972211,4.67E-05,0.816497184,0.009285
135600,111779,105255,0.0013016,0,0.002482134,0.000372756,6.69E-06,0,0.001969775,4.65E-05,0.818334672,0.009285
136200,111777,105255,0.00129759,0,0.002488522,0.000373579,6.58E-06,0,0.001967306,4.62E-05,0.820231071,0.009285
136800,111776,105255,0.00129349,0,0.002495012,0.000374414,6.46E-06,0,0.001964868,4.60E-05,0.822122903,0.009285
137400,111775,105255,0.00128949,0,0.00250144,0.000375249,6.34E-06,0,0.00196243,4.58E-05,0.82403311,0.009286
138000,111773,105255,0.00128569,0,0.002507715,0.000376056,6.22E-06,0,0.001960015,4.55E-05,0.825968955,0.009286
138600,111772,105255,0.00128158,0,0.002514198,0.000376865,6.10E-06,0,0.001957631,4.53E-05,0.827887115,0.009286
139200,111770,105255,0.0012777,0,0.002520417,0.000377684,5.98E-06,0,0.001955254,4.51E-05,0.829772608,0.009286
139800,111769,105255,0.00127387,0,0.002526555,0.000378505,5.85E-06,0,0.001952894,4.48E-05,0.831611718,0.009287
140400,111768,105255,0.00126987,0,0.002532812,0.000379339,5.73E-06,0,0.001950569,4.46E-05,0.833404268,0.009287
141000,111767,105255,0.00126581,0,0.002539105,0.000380182,5.61E-06,0,0.001948232,4.44E-05,0.835155,0.009287
141600,111766,105255,0.00126178,0,0.002545329,0.000381035,5.49E-06,0,0.001945905,4.42E-05,0.836864228,0.009287
142200,111767,105255,0.00125724,0,0.002551872,0.000381897,5.37E-06,0,0.001943583,4.40E-05,0.83859497,0.009288
142800,111766,105255,0.00125324,0,0.002558119,0.000382767,5.25E-06,0,0.00194129,4.37E-05,0.840325586,0.009288
143400,111764,105255,0.0012493,0,0.002564312,0.000383644,5.14E-06,0,0.001938975,4.35E-05,0.842058569,0.009288
144000,111763,105255,0.00124536,0,0.002570542,0.00038453,5.03E-06,0,0.001936678,4.33E-05,0.843803914,0.009288
144600,111762,105255,0.00124139,0,0.002576826,0.000385424,4.96E-06,0,0.001934356,4.31E-05,0.845546092,0.009289
145200,111761,105255,0.00123746,0,0.002583073,0.000386324,4.89E-06,0,0.001932006,4.29E-05,0.847279395,0.009289
145800,111760,105255,0.00123334,0,0.002589435,0.000387231,4.83E-06,0,0.001929653,4.27E-05,0.848984774,0.009289
146400,111759,105255,0.0012294,0,0.002595703,0.000388144,4.77E-06,0,0.001927334,4.25E-05,0.850671399,0.009289
147000,111758,105255,0.00122629,0,0.002601454,0.000389056,4.70E-06,0,0.001925021,4.23E-05,0.852313674,0.00929
147600,111758,105255,0.00122219,0,0.002607828,0.000389962,4.63E-06,0,0.00192274,4.20E-05,0.853927688,0.00929
148200,111757,105255,0.00121822,0,0.002614067,0.000390877,4.57E-06,0,0.001920435,4.18E-05,0.855526958,0.00929
148800,111756,105255,0.00121405,0,0.002620457,0.000391795,4.50E-06,0,0.001918184,4.16E-05,0.857140314,0.00929
149400,111755,105255,0.00120975,0,0.002626931,0.000392722,4.43E-06,0,0.001915932,4.14E-05,0.858711361,0.009291
150000,111754,105255,0.00120579,0,0.002633181,0.000393656,4.36E-06,0,0.001913696,4.12E-05,0.860293688,0.009291
150600,111753,105255,0.00120193,0,0.00263926,0.000394595,4.29E-06,0,0.001911443,4.10E-05,0.861850639,0.009291
151200,111752,105255,0.00119813,0,0.002645267,0.000395541,4.22E-06,0,0.001909191,4.09E-05,0.863391103,0.009291
151800,111751,105255,0.00119424,0,0.002651394,0.000396493,4.14E-06,0,0.001906976,4.07E-05,0.864919178,0.009292
152400,111750,105255,0.00119041,0,0.002657485,0.000397452,4.07E-06,0,0.001904768,4.05E-05,0.866408507,0.009292
153000,111749,105255,0.00118661,0,0.002663556,0.000398418,3.99E-06,0,0.001902595,4.03E-05,0.86784949,0.009292
153600,111748,105255,0.00118278,0,0.002669519,0.000399392,3.91E-06,0,0.001900381,4.01E-05,0.869248673,0.009292
154200,111747,105255,0.00117931,0,0.002675218,0.000400372,3.83E-06,0,0.00189826,3.99E-05,0.870680292,0.009293
154800,111746,105255,0.00117576,0,0.002680849,0.00040136,3.75E-06,0,0.001896083,3.97E-05,0.872091202,0.009293
155400,111745,105255,0.0011723,0,0.002686439,0.000402354,3.66E-06,0,0.001893977,3.95E-05,0.873482938,0.009293
156000,111744,105255,0.00116885,0,0.002692016,0.000403355,3.58E-06,0,0.001891877,3.93E-05,0.874834622,0.009293
156600,111744,105255,0.00116542,0,0.00269754,0.000404364,3.49E-06,0,0.001889745,3.91E-05,0.876147289,0.009294
157200,111743,105255,0.00116187,0,0.002703167,0.000405379,3.39E-06,0,0.001887628,3.90E-05,0.877434079,0.009294
157800,111742,105255,0.00115832,0,0.002708828,0.000406402,3.30E-06,0,0.001885531,3.88E-05,0.878722077,0.009294
158400,111741,105255,0.00115466,0,0.002714587,0.000407431,3.21E-06,0,0.001883447,3.86E-05,0.880011061,0.009294
159000,111740,105255,0.0011511,0,0.002720291,0.000408467,3.11E-06,0,0.001881369,3.84E-05,0.881375142,0.009295
159600,111739,105255,0.0011476,0,0.002725991,0.00040951,3.05E-06,0,0.001879261,3.82E-05,0.882713319,0.009295
160200,111739,105255,0.00114469,0,0.002731314,0.00041056,2.99E-06,0,0.001877129,3.81E-05,0.884015687,0.009295
160800,111738,105255,0.00114126,0,0.002737048,0.000411617,2.94E-06,0,0.001875063,3.79E-05,0.885287705,0.009295
161400,111737,105255,0.00113778,0,0.002742794,0.00041268,2.88E-06,0,0.001872964,3.77E-05,0.886558316,0.009295
162000,111736,105255,0.00113427,0,0.00274854,0.000413761,2.82E-06,0,0.001870846,3.76E-05,0.887853193,0.009296
162600,111735,105255,0.00113078,0,0.002754278,0.000414842,2.77E-06,0,0.001868747,3.74E-05,0.889143975,0.009296
163200,111734,105255,0.00112741,0,0.002759883,0.000415926,2.71E-06,0,0.00186668,3.72E-05,0.890404876,0.009296
163800,111733,105255,0.00112405,0,0.002765475,0.000417015,2.65E-06,0,0.001864615,3.70E-05,0.891603534,0.009296
164400,111732,105255,0.00112094,0,0.002770929,0.000418108,2.60E-06,0,0.001862534,3.69E-05,0.892786239,0.009297
165000,111731,105255,0.00111843,0,0.002775914,0.00041919,2.55E-06,0,0.001860462,3.67E-05,0.893943286,0.009297
165600,111730,105255,0.00111499,0,0.002781523,0.000420279,2.50E-06,0,0.001858421,3.65E-05,0.895116651,0.009297
166200,111729,105255,0.00111172,0,0.002787055,0.000421375,2.46E-06,0,0.001856397,3.64E-05,0.896250247,0.009297
166800,111728,105255,0.00110853,0,0.002792416,0.000422479,2.41E-06,0,0.001854351,3.62E-05,0.897413632,0.009298
167400,111726,105255,0.00110521,0,0.002797905,0.00042359,2.36E-06,0,0.001852325,3.60E-05,0.898607823,0.009298
168000,111725,105255,0.0011021,0,0.002803275,0.000424706,2.30E-06,0,0.0018503,3.59E-05,0.899779286,0.009298
168600,111724,105255,0.00109892,0,0.00280869,0.000425829,2.25E-06,0,0.001848302,3.57E-05,0.90097824,0.009298
169200,111723,105255,0.00109569,0,0.002814138,0.00042696,2.20E-06,0,0.00184631,3.56E-05,0.902196995,0.009298
169800,111722,105255,0.00109239,0,0.002819615,0.000428097,2.14E-06,0,0.001844321,3.54E-05,0.903501274,0.009299
170400,111721,105255,0.00108927,0,0.002824908,0.000429241,2.09E-06,0,0.001842349,3.52E-05,0.904780685,0.009299
171000,111720,105255,0.00108612,0,0.002830159,0.000430391,2.03E-06,0,0.001840411,3.51E-05,0.906034758,0.009299
171600,111719,105255,0.00108304,0,0.002835391,0.000431549,1.97E-06,0,0.001838472,3.49E-05,0.90725385,0.009299
172200,111718,105255,0.00108011,0,0.002840496,0.000432713,1.91E-06,0,0.001836523,3.48E-05,0.908468867,0.0093
172800,111717,105255,0.00107727,0,0.002845603,0.000433883,1.85E-06,0,0.001834603,3.46E-05,0.909680241,0.0093
173400,111716,105255,0.00107438,0,0.002850713,0.000435059,1.79E-06,0,0.001832654,3.45E-05,0.910875261,0.0093
174000,111715,105255,0.00107145,0,0.002855924,0.000436243,1.73E-06,0,0.00183075,3.43E-05,0.912096465,0.0093
174600,111714,105255,0.0010685,0,0.002861136,0.000437435,1.66E-06,0,0.001828827,3.42E-05,0.913335435,0.0093
175200,111713,105255,0.00106551,0,0.002866407,0.000438634,1.60E-06,0,0.001826913,3.40E-05,0.914631952,0.009301
175800,111712,105255,0.00106239,0,0.002871764,0.000439842,1.53E-06,0,0.001825005,3.39E-05,0.915953032,0.009301
176400,111711,105255,0.00105989,0,0.002876784,0.000441057,1.47E-06,0,0.001823096,3.37E-05,0.917302143,0.009301
177000,111711,105255,0.00105688,0,0.002882126,0.000442281,1.40E-06,0,0.001821188,3.36E-05,0.918682907,0.009301
177600,111709,105255,0.00105376,0,0.002887549,0.00044351,1.33E-06,0,0.001819287,3.34E-05,0.920037961,0.009302
178200,111708,105255,0.00105058,0,0.00289298,0.000444745,1.26E-06,0,0.0018174,3.33E-05,0.921375199,0.009302
178800,111707,105255,0.00104745,0,0.002898405,0.000445986,1.18E-06,0,0.001815534,3.32E-05,0.922706143,0.009302
179400,111705,105255,0.00104426,0,0.002903854,0.000447233,1.11E-06,0,0.001813647,3.30E-05,0.924030706,0.009302
180000,111704,105255,0.00104101,0,0.002909392,0.000448488,1.04E-06,0,0.001811796,3.29E-05,0.925322608,0.009303
180600,111703,105255,0.00103784,0,0.002914881,0.000449749,9.58E-07,0,0.001809935,3.27E-05,0.926590503,0.009303
181200,111701,105255,0.00103473,0,0.002920295,0.000451017,8.81E-07,0,0.001808081,3.26E-05,0.927836088,0.009303
181800,111699,105255,0.00103159,0,0.002925693,0.000452291,8.01E-07,0,0.001806219,3.25E-05,0.929078377,0.009303
182400,111698,105255,0.00102841,0,0.002931182,0.000453571,7.25E-07,0,0.001804382,3.23E-05,0.930339241,0.009303
183000,111697,105255,0.00102484,0,0.002936922,0.00045486,6.78E-07,0,0.001802508,3.22E-05,0.931593102,0.009304
183600,111696,105255,0.00102192,0,0.002942185,0.000456133,6.49E-07,0,0.00180061,3.21E-05,0.932834367,0.009304
184200,111694,105255,0.00101885,0,0.002947563,0.000457404,6.25E-07,0,0.001798732,3.19E-05,0.93406501,0.009304
184800,111693,105255,0.00101563,0,0.002953054,0.000458683,6.01E-07,0,0.001796866,3.18E-05,0.935253431,0.009304
185400,111692,105255,0.00101242,0,0.002958466,0.000459969,5.76E-07,0,0.001794955,3.17E-05,0.936446401,0.009305
186000,111691,105255,0.00100922,0,0.002963962,0.000461261,5.50E-07,0,0.001793087,3.15E-05,0.937612843,0.009305
186600,111690,105255,0.00100605,0,0.002969496,0.000462561,5.27E-07,0,0.001791239,3.14E-05,0.938766025,0.009305
187200,111688,105255,0.00100282,0,0.00297503,0.000463867,5.14E-07,0,0.001789367,3.13E-05,0.939954283,0.009305
187800,111687,105255,0.000999576,0,0.002980596,0.00046518,5.00E-07,0,0.001787498,3.12E-05,0.941146048,0.009305
188400,111685,105255,0.000996295,0,0.002986176,0.000466501,4.86E-07,0,0.001785622,3.10E-05,0.942310593,0.009306
189000,111683,105255,0.000992988,0,0.002991771,0.000467829,4.71E-07,0,0.001783746,3.09E-05,0.943459282,0.009306
189600,111682,105255,0.000989634,0,0.002997431,0.000469162,4.56E-07,0,0.001781885,3.08E-05,0.944602557,0.009306
190200,111680,105255,0.000986394,0,0.003002983,0.000470503,4.40E-07,0,0.001780053,3.07E-05,0.945725412,0.009306
190800,111679,105255,0.000983128,0,0.003008503,0.00047185,4.24E-07,0,0.001778194,3.05E-05,0.946829853,0.009307
191400,111677,105255,0.000979991,0,0.003013988,0.000473204,4.07E-07,0,0.00177637,3.04E-05,0.947925956,0.009307
192000,111675,105255,0.000976887,0,0.003019452,0.000474565,3.90E-07,0,0.001774545,3.03E-05,0.949038265,0.009307
192600,111674,105255,0.000973873,0,0.003024845,0.000475933,3.72E-07,0,0.001772746,3.02E-05,0.950177969,0.009307
193200,111672,105255,0.000970835,0,0.00303017,0.000477309,3.54E-07,0,0.001770921,3.01E-05,0.951258477,0.009307
193800,111671,105255,0.000967759,0,0.003035622,0.000478692,3.35E-07,0,0.001769147,2.99E-05,0.952329453,0.009308
194400,111670,105255,0.000964667,0,0.003041009,0.000480082,3.15E-07,0,0.001767328,2.98E-05,0.953433861,0.009308
195000,111668,105255,0.00096158,0,0.003046455,0.000481479,2.95E-07,0,0.001765548,2.97E-05,0.954533061,0.009308
195600,111667,105255,0.000958398,0,0.003051917,0.000482882,2.74E-07,0,0.001763737,2.96E-05,0.955577404,0.009308
196200,111665,105255,0.00095543,0,0.003057247,0.000484292,2.52E-07,0,0.001761979,2.95E-05,0.956584433,0.009309
196800,111664,105255,0.00095251,0,0.00306246,0.000485709,2.30E-07,0,0.001760212,2.94E-05,0.957561559,0.009309
197400,111662,105255,0.000949615,0,0.003067659,0.000487133,2.07E-07,0,0.001758468,2.93E-05,0.958517794,0.009309
198000,111660,105255,0.00094669,0,0.003072851,0.000488564,1.84E-07,0,0.001756714,2.91E-05,0.959461733,0.009309
198600,111659,105255,0.000943725,0,0.003078104,0.000490002,1.59E-07,0,0.001754969,2.90E-05,0.960386333,0.009309
199200,111658,105255,0.000940642,0,0.003083444,0.000491449,1.34E-07,0,0.00175324,2.89E-05,0.961277931,0.00931
199800,111657,105255,0.000937707,0,0.003088595,0.000492903,1.08E-07,0,0.001751499,2.88E-05,0.962144056,0.00931
200400,111655,105255,0.000934876,0,0.003093719,0.000494363,8.10E-08,0,0.001749778,2.87E-05,0.963001889,0.00931
201000,111654,105255,0.000931976,0,0.003098833,0.00049583,5.33E-08,0,0.001748037,2.86E-05,0.96384371,0.00931
201600,111652,105255,0.000929058,0,0.003104014,0.000497302,2.46E-08,0,0.00174632,2.85E-05,0.964669434,0.009311
202200,111650,105255,0.000926149,0,0.003109193,0.000498781,3.43E-17,0,0.001744608,2.84E-05,0.965477165,0.009311
202800,111648,105255,0.000923239,0,0.003114342,0.000500267,3.43E-17,0,0.001742864,2.83E-05,0.966247051,0.009311
203400,111647,105255,0.000920313,0,0.003119506,0.000501759,3.43E-17,0,0.00174112,2.82E-05,0.967000313,0.009311
204000,111645,105255,0.000917367,0,0.003124747,0.000503259,3.43E-17,0,0.00173941,2.81E-05,0.96775729,0.009311
204600,111644,105255,0.000914314,0,0.003129995,0.000504765,3.43E-17,0,0.001737666,2.80E-05,0.968501356,0.009312
205200,111642,105255,0.000911317,0,0.003135236,0.000506278,3.43E-17,0,0.001735944,2.79E-05,0.969244279,0.009312
205800,111641,105255,0.000908304,0,0.003140503,0.000507798,3.43E-17,0,0.001734225,2.78E-05,0.969956486,0.009312
206400,111639,105255,0.000905274,0,0.003145762,0.000509324,3.43E-17,0,0.0017325,2.77E-05,0.970650972,0.009312
207000,111637,105255,0.000902197,0,0.00315108,0.000510856,3.43E-17,0,0.00173079,2.76E-05,0.971339218,0.009312
207600,111636,105255,0.000899113,0,0.003156399,0.000512387,3.43E-17,0,0.001729087,2.75E-05,0.971996941,0.009313
208200,111635,105255,0.000896051,0,0.003161692,0.000513907,3.43E-17,0,0.001727398,2.74E-05,0.972643637,0.009313
208800,111633,105255,0.000893034,0,0.003166931,0.000515435,3.43E-17,0,0.001725696,2.73E-05,0.973328567,0.009313
209400,111631,105255,0.000889966,0,0.003172198,0.000516969,3.43E-17,0,0.001723992,2.72E-05,0.973998879,0.009313
210000,111631,105255,0.000886785,0,0.003177565,0.000518511,3.43E-17,0,0.0017223,2.71E-05,0.97462632,0.009314
210600,111629,105255,0.000883847,0,0.003182732,0.000520059,3.43E-17,0,0.001720633,2.71E-05,0.975243359,0.009314
211200,111627,105255,0.00088091,0,0.003187836,0.000521614,3.43E-17,0,0.001718932,2.70E-05,0.975838591,0.009314
211800,111626,105255,0.0008779,0,0.003193064,0.000523175,3.43E-17,0,0.00171728,2.69E-05,0.976404015,0.009314
212400,111624,105255,0.000874937,0,0.003198196,0.000524743,3.43E-17,0,0.001715591,2.68E-05,0.976942606,0.009314
213000,111622,105255,0.000871992,0,0.003203382,0.000526318,3.43E-17,0,0.001713947,2.67E-05,0.977459361,0.009315
213600,111621,105255,0.0008691,0,0.003208489,0.000527899,3.43E-17,0,0.001712279,2.66E-05,0.97793408,0.009315
214200,111619,105255,0.000866161,0,0.003213616,0.000529487,3.43E-17,0,0.001710631,2.65E-05,0.978347044,0.009315
214800,111618,105255,0.000863255,0,0.003218728,0.000531081,3.43E-17,0,0.001708988,2.65E-05,0.978746179,0.009315
215400,111616,105255,0.000860324,0,0.003223862,0.000532682,3.43E-17,0,0.001707347,2.64E-05,0.979101097,0.009316
216000,111615,105255,0.000857497,0,0.003228951,0.000534291,3.43E-17,0,0.001705715,2.63E-05,0.979435123,0.009316
216600,111614,105255,0.000854594,0,0.003234048,0.000535906,3.43E-17,0,0.001704063,2.62E-05,0.979717936,0.009316
217200,111612,105255,0.000851655,0,0.003239198,0.000537526,3.43E-17,0,0.001702428,2.61E-05,0.979983038,0.009316
217800,111611,105255,0.000848685,0,0.003244374,0.000539153,3.43E-17,0,0.001700799,2.61E-05,0.980175165,0.009316
218400,111610,105255,0.000845591,0,0.003249651,0.000540786,3.43E-17,0,0.001699177,2.60E-05,0.980309702,0.009317
219000,111609,105255,0.000842576,0,0.003254843,0.000542426,3.43E-17,0,0.001697541,2.59E-05,0.980402742,0.009317
219600,111607,105255,0.000839586,0,0.003260041,0.000544071,3.43E-17,0,0.001695911,2.58E-05,0.980435102,0.009317
220200,111606,105255,0.000836532,0,0.003265298,0.000545722,3.43E-17,0,0.001694294,2.58E-05,0.980391812,0.009317
220800,111605,105255,0.000833429,0,0.003270574,0.000547379,3.43E-17,0,0.001692673,2.57E-05,0.980308844,0.009317
221400,111603,105255,0.000830354,0,0.003275857,0.000549042,3.43E-17,0,0.001691068,2.56E-05,0.980190581,0.009318
222000,111602,105255,0.000828011,0,0.003280719,0.000550711,3.43E-17,0,0.001689454,2.56E-05,0.980005531,0.009318
222600,111601,105255,0.000824949,0,0.003286527,0.000552385,3.43E-17,0,0.001688113,2.55E-05,0.979769695,0.009318
223200,111600,105255,0.000821909,0,0.003291616,0.000554066,3.43E-17,0,0.001686408,2.54E-05,0.97946975,0.009318
223800,111598,105255,0.000818885,0,0.00329701,0.000555754,3.43E-17,0,0.001684862,2.54E-05,0.97913231,0.009319
224400,111597,105255,0.000815891,0,0.003302334,0.000557447,3.43E-17,0,0.001683291,2.53E-05,0.978718955,0.009319
225000,111596,105255,0.000812837,0,0.003307264,0.000559149,3.43E-17,0,0.001681505,2.52E-05,0.978306309,0.009319
225600,111595,105255,0.000809628,0,0.003312672,0.000560854,3.43E-17,0,0.00167992,2.52E-05,0.977866719,0.009319
226200,111593,105255,0.000806502,0,0.003317991,0.000562564,3.43E-17,0,0.001678312,2.51E-05,0.977380307,0.009319
226800,111592,105255,0.000803286,0,0.003323414,0.000564278,3.43E-17,0,0.001676732,2.50E-05,0.976800456,0.00932
227400,111591,105255,0.000799784,0,0.003329016,0.000565999,3.43E-17,0,0.001675158,2.50E-05,0.976134147,0.00932
228000,111590,105255,0.000796446,0,0.003334609,0.000567724,3.43E-17,0,0.001673634,2.49E-05,0.975415418,0.00932
228600,111589,105255,0.000792951,0,0.003340177,0.000569456,3.43E-17,0,0.001672047,2.49E-05,0.974624818,0.00932
229200,111588,105255,0.000789631,0,0.003345708,0.000571192,3.43E-17,0,0.001670496,2.48E-05,0.973766241,0.009321
229800,111587,105255,0.000786036,0,0.003351413,0.000572933,3.43E-17,0,0.001668958,2.48E-05,0.972809281,0.009321
230400,111586,105255,0.000782325,0,0.003357211,0.00057468,3.43E-17,0,0.001667426,2.47E-05,0.971812704,0.009321
231000,111585,105255,0.000778851,0,0.003363241,0.00057643,3.43E-17,0,0.001666074,2.46E-05,0.97074979,0.009321
231600,111583,105255,0.000775365,0,0.003369312,0.000578187,3.43E-17,0,0.001664735,2.46E-05,0.96960671,0.009321
232200,111582,105255,0.000772316,0,0.003375125,0.000579952,3.43E-17,0,0.001663393,2.45E-05,0.968415012,0.009322
232800,111581,105255,0.000768784,0,0.003381239,0.000581723,3.43E-17,0,0.001662059,2.45E-05,0.967184279,0.009322
233400,111580,105255,0.000765162,0,0.003387448,0.0005835,3.43E-17,0,0.001660748,2.44E-05,0.965882078,0.009322
234000,111578,105255,0.000761441,0,0.003393802,0.00058528,3.43E-17,0,0.001659489,2.44E-05,0.964540308,0.009322
234600,111577,105255,0.00075761,0,0.003400232,0.000587067,3.43E-17,0,0.001658244,2.43E-05,0.963189421,0.009322
235200,111576,105255,0.000754199,0,0.003406304,0.00058886,3.43E-17,0,0.001657007,2.43E-05,0.961778557,0.009323
235800,111574,105255,0.000750934,0,0.00341227,0.000590658,3.43E-17,0,0.001655779,2.43E-05,0.960296762,0.009323
236400,111573,105255,0.000747603,0,0.003418291,0.000592459,3.43E-17,0,0.001654574,2.42E-05,0.95878672,0.009323
237000,111572,105255,0.000744334,0,0.003424259,0.00059426,3.43E-17,0,0.001653375,2.42E-05,0.957236657,0.009323
237600,111571,105255,0.000741085,0,0.003430202,0.000596039,3.43E-17,0,0.001652185,2.41E-05,0.955631846,0.009323
238200,111570,105255,0.00073786,0,0.003436149,0.000597822,3.43E-17,0,0.001651003,2.41E-05,0.954003679,0.009323
238800,111569,105255,0.000734625,0,0.00344211,0.000599609,3.43E-17,0,0.001649826,2.40E-05,0.952335122,0.009324
239400,111568,105255,0.000731282,0,0.003448134,0.000601398,3.43E-17,0,0.001648649,2.40E-05,0.950644884,0.009324
240000,111567,105255,0.00072814,0,0.003453998,0.000603192,3.43E-17,0,0.001647486,2.40E-05,0.948921135,0.009324
240600,111565,105255,0.000725105,0,0.003459721,0.000604989,3.43E-17,0,0.001646325,2.39E-05,0.947150242,0.009324
241200,111564,105255,0.000721981,0,0.003465507,0.000606789,3.43E-17,0,0.001645172,2.39E-05,0.945362435,0.009324
241800,111563,105255,0.000718861,0,0.003471314,0.000608592,3.43E-17,0,0.001644034,2.39E-05,0.943536774,0.009324
242400,111562,105255,0.000715781,0,0.003477057,0.000610399,3.43E-17,0,0.001642886,2.38E-05,0.941668633,0.009325
243000,111561,105255,0.00071282,0,0.003482702,0.000612209,3.43E-17,0,0.00164174,2.38E-05,0.939813102,0.009325
243600,111560,105255,0.000709849,0,0.003488352,0.000614021,3.43E-17,0,0.001640596,2.38E-05,0.937951234,0.009325
244200,111559,105255,0.000706888,0,0.003493978,0.000615837,3.43E-17,0,0.001639464,2.37E-05,0.936100536,0.009325
244800,111557,105255,0.000704189,0,0.003499394,0.000617656,3.43E-17,0,0.00163831,2.37E-05,0.934247393,0.009325
245400,111556,105255,0.000701447,0,0.003504842,0.000619477,3.43E-17,0,0.001637159,2.37E-05,0.932382778,0.009325
246000,111555,105255,0.000698673,0,0.003510304,0.000621302,3.43E-17,0,0.001636013,2.37E-05,0.930449623,0.009325
246600,111555,105255,0.00069583,0,0.003515818,0.00062313,3.43E-17,0,0.001634871,2.36E-05,0.928473383,0.009326
247200,111553,105255,0.000692984,0,0.003521354,0.000624953,3.43E-17,0,0.001633739,2.36E-05,0.926470601,0.009326
247800,111552,105255,0.000690184,0,0.00352685,0.000626784,3.43E-17,0,0.0016326,2.36E-05,0.924420262,0.009326
248400,111551,105255,0.000687357,0,0.003532388,0.000628619,3.43E-17,0,0.001631467,2.36E-05,0.922345419,0.009326
249000,111550,105255,0.000684501,0,0.003537955,0.00063046,3.43E-17,0,0.001630332,2.35E-05,0.920241645,0.009326
249600,111549,105255,0.000681627,0,0.003543551,0.000632303,3.43E-17,0,0.001629209,2.35E-05,0.918119227,0.009326
250200,111547,105255,0.000678718,0,0.003549149,0.000634149,3.43E-17,0,0.001628072,2.35E-05,0.915984579,0.009326
250800,111546,105255,0.000675814,0,0.003554774,0.000635998,3.43E-17,0,0.001626948,2.35E-05,0.913799954,0.009327
251400,111545,105255,0.000672851,0,0.003560428,0.00063785,3.43E-17,0,0.001625818,2.35E-05,0.911618886,0.009327
252000,111544,105255,0.000669894,0,0.003566092,0.000639705,3.43E-17,0,0.001624692,2.34E-05,0.909444931,0.009327
252600,111543,105255,0.000666935,0,0.003571766,0.000641561,3.43E-17,0,0.001623569,2.34E-05,0.907235053,0.009327
253200,111543,105255,0.000663907,0,0.003577495,0.00064342,3.43E-17,0,0.001622451,2.34E-05,0.905029284,0.009327
253800,111542,105255,0.000661013,0,0.003583084,0.000645282,3.43E-17,0,0.00162133,2.34E-05,0.902805184,0.009327
254400,111540,105255,0.000658117,0,0.003588678,0.000647145,3.43E-17,0,0.001620211,2.34E-05,0.900576055,0.009328
255000,111539,105255,0.00065514,0,0.00359434,0.000649011,3.43E-17,0,0.001619106,2.34E-05,0.89833449,0.009328
255600,111538,105255,0.000652238,0,0.003599954,0.000650878,3.43E-17,0,0.001618007,2.34E-05,0.89608236,0.009328
256200,111537,105255,0.000649243,0,0.003605617,0.000652748,3.43E-17,0,0.001616897,2.34E-05,0.893825743,0.009328
256800,111537,105255,0.000646167,0,0.003611353,0.000654626,3.43E-17,0,0.001615796,2.34E-05,0.891598066,0.009328
257400,111535,105255,0.000643069,0,0.00361711,0.0006565,3.43E-17,0,0.001614705,2.33E-05,0.889384899,0.009328
258000,111534,105255,0.000640112,0,0.00362276,0.000658373,3.43E-17,0,0.001613607,2.33E-05,0.887153712,0.009328
258600,111533,105255,0.000637197,0,0.003628367,0.000660246,3.43E-17,0,0.001612504,2.33E-05,0.884917428,0.009329
259200,111532,105255,0.000634251,0,0.003633986,0.00066212,3.43E-17,0,0.001611407,2.33E-05,0.882679354,0.009329
259800,111531,105255,0.000631376,0,0.003639549,0.000663995,3.43E-17,0,0.001610311,2.33E-05,0.880456869,0.009329
260400,111530,105255,0.000628485,0,0.003645102,0.000665871,3.43E-17,0,0.001609211,2.33E-05,0.878240849,0.009329
261000,111529,105255,0.000625441,0,0.003650766,0.000667749,3.43E-17,0,0.001608126,2.33E-05,0.876041712,0.009329
261600,111528,105255,0.000622503,0,0.003656365,0.000669625,3.43E-17,0,0.001607041,2.33E-05,0.873877844,0.009329
262200,111526,105255,0.000619665,0,0.003661865,0.000671504,3.43E-17,0,0.001605949,2.33E-05,0.871731197,0.009329
262800,111525,105255,0.000616831,0,0.003667368,0.000673388,3.43E-17,0,0.001604869,2.33E-05,0.869588178,0.00933
263400,111524,105255,0.000614055,0,0.003672799,0.000675271,3.43E-17,0,0.001603788,2.33E-05,0.867455617,0.00933
264000,111523,105255,0.000611409,0,0.003678176,0.000677155,3.43E-17,0,0.001602722,2.33E-05,0.86534709,0.00933
264600,111521,105255,0.000608782,0,0.003683433,0.000679039,3.43E-17,0,0.001601651,2.33E-05,0.863274296,0.00933
265200,111520,105255,0.000606145,0,0.003688688,0.000680924,3.43E-17,0,0.001600579,2.33E-05,0.861253414,0.00933
265800,111520,105255,0.000603479,0,0.003693969,0.000682811,3.43E-17,0,0.001599518,2.33E-05,0.859251063,0.00933
266400,111518,105255,0.000600824,0,0.003699262,0.000684698,3.43E-17,0,0.001598457,2.33E-05,0.857271902,0.00933
267000,111517,105255,0.000598159,0,0.003704553,0.000686584,3.43E-17,0,0.001597396,2.33E-05,0.855311713,0.009331
