x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,2.6155977908214e-22
0.015,0.005,0,3.92893914320206e-22
0.025,0.005,0,1.57273944691489e-21
0.035,0.005,0,2.8192023364897e-21
0.045,0.005,0,8.26538838609449e-21
0.055,0.005,0,2.16198215096923e-20
0.065,0.005,0,6.06273011184932e-20
0.075,0.005,0,1.08744569713191e-19
0.085,0.005,0,3.29847683798431e-19
0.095,0.005,0,3.64926134788698e-19
0.105,0.005,0,4.10339296272281e-19
0.115,0.005,0,6.7600698186293e-19
0.125,0.005,0,8.70766092256569e-19
0.135,0.005,0,1.5984197436677e-18
0.145,0.005,0,3.61485119571213e-18
0.155,0.005,0,7.93837863781046e-18
0.165,0.005,0,2.83740704977445e-17
0.175,0.005,0,4.76282242990793e-17
0.185,0.005,0,6.16844341337258e-17
0.195,0.005,0,1.61753313837193e-16
0.205,0.005,0,2.84445056436535e-16
0.215,0.005,0,3.34512762924965e-16
0.225,0.005,0,6.22141368267511e-16
0.235,0.005,0,8.64884580188531e-16
0.245,0.005,0,8.65181165983889e-16
0.255,0.005,0,7.1961509763701e-16
0.265,0.005,0,8.22070309982123e-16
0.275,0.005,0,7.76737864196719e-16
0.285,0.005,0,4.79201140785452e-16
0.295,0.005,0,5.16368638733571e-16
0.305,0.005,0,1.14598850349601e-15
0.315,0.005,0,1.23450350413754e-15
0.325,0.005,0,2.03922987041803e-15
0.335,0.005,0,2.10713061706568e-15
0.345,0.005,0,2.83434955828296e-15
0.355,0.005,0,2.98888098235904e-15
0.365,0.005,0,2.80091529394528e-15
0.375,0.005,0,4.82573594783353e-16
0.385,0.005,0,7.39454025393936e-16
0.395,0.005,0,1.49386943661986e-15
0.405,0.005,0,4.67570209763037e-15
0.415,0.005,0,1.49813706333802e-14
0.425,0.005,0,4.80495123686915e-14
0.435,0.005,0,2.09963898593794e-13
0.445,0.005,0,6.48445754469138e-13
0.455,0.005,0,2.38727871540274e-12
0.465,0.005,0,6.04653599507744e-12
0.475,0.005,0,2.29092182792344e-11
0.485,0.005,0,6.29226125510472e-11
0.495,0.005,0,2.39672491448932e-10
0.505,0.005,0,6.62357170024664e-10
0.515,0.005,0,2.13353736348612e-09
0.525,0.005,0,5.06912267296376e-09
0.535,0.005,0,1.63605221786351e-08
0.545,0.005,0,3.01961561044415e-08
0.555,0.005,0,1.13230051558598e-07
0.565,0.005,0,2.44081037787264e-07
0.575,0.005,0,8.36853088534394e-07
0.585,0.005,0,1.62122426123117e-06
0.595,0.005,0,5.47796034359802e-06
0.605,0.005,0,1.05824877971372e-05
0.615,0.005,0,2.73655292611707e-05
0.625,0.005,0,6.70921613178214e-05
0.635,0.005,0,0.000116289477375119
0.645,0.005,0,0.000289553659585923
0.655,0.005,0,0.000543793080254654
0.665,0.005,0,0.00118201011879751
0.675,0.005,0,0.00227045341494423
0.685,0.005,0,0.00490121140795548
0.695,0.005,0,0.00912721729868757
0.705,0.005,0,0.015670906459605
0.715,0.005,0,0.0251442780502561
0.725,0.005,0,0.0371650128143125
0.735,0.005,0,0.0533794135887537
0.745,0.005,0,0.0743569631618075
0.755,0.005,0,0.0996012853885628
0.765,0.005,0,0.129474205021495
0.775,0.005,0,0.164757007317696
0.785,0.005,0,0.199740871664279
0.795,0.005,0,0.222422085066775
0.805,0.005,0,0.256268022467352
0.815,0.005,0,0.28303427865551
0.825,0.005,0,0.307284783709136
0.835,0.005,0,0.313692587836544
0.845,0.005,0,0.32638702884578
0.855,0.005,0,0.299290900691099
0.865,0.005,0,0.280308001845126
0.875,0.005,0,0.307096464387713
0.885,0.005,0,0.300922719180455
0.895,0.005,0,0.289622845828281
0.905,0.005,0,0.278627680733028
0.915,0.005,0,0.266229635252976
0.925,0.005,0,0.251717676495417
0.935,0.005,0,0.267117965962316
0.945,0.005,0,0.278821046013516
0.955,0.005,0,0.24686720601717
0.965,0.005,0,0.234633033433835
0.975,0.005,0,0.202966644709048
0.985,0.005,0,0.181400442889459
0.995,0.005,0,0.14258042689419
1.005,0.005,0,0.115629408032026
1.015,0.005,0,0.100134489487278
1.025,0.005,0,0.0904106635347737
1.035,0.005,0,0.061742551370411
1.045,0.005,0,0.0479272346023265
1.055,0.005,0,0.034111917834242
1.065,0.005,0,0.0218685051884023
1.075,0.005,0,0.0143885400712641
1.085,0.005,0,0.00787719991134524
1.095,0.005,0,0.00401307448224758
1.105,0.005,0,0.00238455008224434
1.115,0.005,0,0.000928164791132443
1.125,0.005,0,0.000426706715421325
1.135,0.005,0,0.000141222923602893
1.145,0.005,0,4.32922748719593e-05
1.155,0.005,0,1.49011726496801e-05
1.165,0.005,0,3.94190849716252e-06
1.175,0.005,0,9.15359392561766e-07
1.185,0.005,0,3.18448082592853e-07
1.195,0.005,0,3.98630787529018e-08
1.205,0.005,0,2.38992773906139e-08
1.215,0.005,0,7.10561635409467e-09
1.225,0.005,0,1.06794317315448e-09
1.235,0.005,0,5.83232920897676e-10
1.245,0.005,0,9.8522668640874e-11
1.255,0.005,0,1.37373179510409e-11
1.265,0.005,0,6.835701930471e-12
1.275,0.005,0,2.59618878654614e-13
1.285,0.005,0,7.04505019746717e-14
1.295,0.005,0,1.51565119418394e-14
1.305,0.005,0,1.20422688553011e-16
1.315,0.005,0,2.87272107795069e-19
1.325,0.005,0,2.85975141709496e-20
1.335,0.005,0,3.34262313629427e-22
1.345,0.005,0,6.0001359112145e-23
1.355,0.005,0,2.5396799231491e-25
1.365,0.005,0,4.01977264010859e-28
1.375,0.005,0,3.11796916154363e-27
1.385,0.005,0,4.15614303864997e-26
1.395,0.005,0,8.59904552656166e-26
1.405,0.005,0,3.66250339733881e-24
1.415,0.005,0,5.7619767652149e-24
1.425,0.005,0,3.18600589568609e-23
1.435,0.005,0,1.23209190232109e-22
1.445,0.005,0,1.34226762915309e-22
1.455,0.005,0,5.82561814217864e-22
1.465,0.005,0,1.24352857319878e-20
1.475,0.005,0,2.83238661813524e-20
1.485,0.005,0,6.08874373995466e-19
1.495,0.005,0,7.14165263269586e-19
1.505,0.005,0,1.94905260097228e-18
1.515,0.005,0,3.04844197422357e-18
1.525,0.005,0,3.04308512095451e-18
1.535,0.005,0,2.08249259467466e-18
1.545,0.005,0,1.95768652922831e-18
1.555,0.005,0,4.31558522043649e-18
1.565,0.005,0,3.76559170069634e-17
1.575,0.005,0,3.78767844403439e-17
1.585,0.005,0,4.86829351923278e-17
1.595,0.005,0,4.83687155166617e-17
1.605,0.005,0,3.52781159833952e-17
1.615,0.005,0,3.59158899246004e-17
1.625,0.005,0,9.45358276573085e-17
1.635,0.005,0,5.16127925987383e-17
1.645,0.005,0,5.50656867848208e-17
1.655,0.005,0,9.24730620419076e-17
1.665,0.005,0,9.21008871957614e-17
1.675,0.005,0,5.77239894573538e-17
1.685,0.005,0,5.6210898129192e-17
1.695,0.005,0,5.08633496941827e-17
1.705,0.005,0,2.61581135430342e-17
1.715,0.005,0,2.60256439939165e-17
1.725,0.005,0,1.86144176955552e-17
1.735,0.005,0,1.66991815494512e-17
1.745,0.005,0,1.69797733732529e-17
1.755,0.005,0,1.72759082725439e-17
1.765,0.005,0,1.45752970445414e-17
1.775,0.005,0,9.71548754926246e-18
1.785,0.005,0,8.8633414521846e-18
1.795,0.005,0,6.63999246913397e-18
1.805,0.005,0,6.59906094121422e-18
1.815,0.005,0,1.34700289279637e-17
1.825,0.005,0,1.36331545770231e-17
1.835,0.005,0,1.49186536199724e-16
1.845,0.005,0,1.87918948390022e-16
1.855,0.005,0,3.74115262695288e-16
1.865,0.005,0,1.18611904474615e-15
1.875,0.005,0,1.20850160824779e-15
1.885,0.005,0,1.3445996734895e-14
1.895,0.005,0,1.45268488438724e-14
1.905,0.005,0,1.44776909627245e-14
1.915,0.005,0,7.77780884614486e-15
1.925,0.005,0,8.35380557631417e-15
1.935,0.005,0,7.9931633760307e-15
1.945,0.005,0,3.30013644984539e-15
1.955,0.005,0,3.12910373404737e-15
1.965,0.005,0,9.75803613165555e-15
1.975,0.005,0,9.88741051854674e-15
1.985,0.005,0,3.58137000016773e-15
1.995,0.005,0,1.55390985028902e-15
2.005,0.005,0,4.42629086271648e-16
2.015,0.005,0,3.5322066028589e-16
2.025,0.005,0,3.48595591856157e-16
2.035,0.005,0,3.43466067613062e-16
2.045,0.005,0,6.88544410796974e-17
2.055,0.005,0,5.02001543752465e-17
2.065,0.005,0,9.30351707697073e-18
2.075,0.005,0,6.29635735748384e-18
2.085,0.005,0,5.08425929483433e-18
2.095,0.005,0,1.79464329465574e-18
2.105,0.005,0,8.2349947987335e-19
2.115,0.005,0,2.82581061905896e-19
2.125,0.005,0,2.28096041504291e-19
2.135,0.005,0,2.32606100064593e-19
2.145,0.005,0,2.30759867969423e-19
2.155,0.005,0,1.85371346599437e-16
2.165,0.005,0,1.96591237610047e-16
2.175,0.005,0,5.92054476269954e-15
2.185,0.005,0,1.58346909866671e-14
2.195,0.005,0,1.64196357286017e-14
2.205,0.005,0,6.69707961594153e-15
2.215,0.005,0,6.48084053323539e-15
2.225,0.005,0,7.49903118043659e-15
2.235,0.005,0,7.71248810057395e-15
2.245,0.005,0,1.17990863603478e-14
2.255,0.005,0,3.34556309931895e-15
2.265,0.005,0,2.98680493935855e-15
2.275,0.005,0,1.79123551404766e-15
2.285,0.005,0,7.2356295136244e-16
2.295,0.005,0,4.8213229312113e-16
2.305,0.005,0,1.29597935612912e-16
2.315,0.005,0,1.00501071626009e-16
2.325,0.005,0,3.98987355219576e-17
2.335,0.005,0,3.3905057786201e-17
2.345,0.005,0,9.64301795531318e-18
2.355,0.005,0,7.46139830355435e-18
2.365,0.005,0,3.23631958614551e-18
2.375,0.005,0,2.49137484820608e-18
2.385,0.005,0,1.09141849375793e-18
2.395,0.005,0,5.73413154931928e-19
2.405,0.005,0,4.73463873919165e-19
2.415,0.005,0,2.96026126672668e-19
2.425,0.005,0,1.36071333131543e-19
2.435,0.005,0,1.12777466445251e-19
2.445,0.005,0,1.07480357343699e-19
2.455,0.005,0,1.07499603636669e-19
2.465,0.005,0,1.13263067374963e-19
2.475,0.005,0,5.46455746872497e-19
2.485,0.005,0,5.77215287525424e-19
2.495,0.005,0,5.66615525602282e-19
2.505,0.005,0,9.48108533545716e-19
2.515,0.005,0,9.63435878960971e-19
2.525,0.005,0,2.8452248680235e-18
2.535,0.005,0,2.9987271686488e-18
2.545,0.005,0,2.18637152016396e-16
2.555,0.005,0,3.50529158879478e-16
2.565,0.005,0,8.19526016309789e-15
2.575,0.005,0,6.06645060891052e-15
2.585,0.005,0,5.05240460158439e-15
2.595,0.005,0,3.32631395899525e-14
2.605,0.005,0,1.18320944043021e-13
2.615,0.005,0,1.28272075012136e-13
2.625,0.005,0,1.12741108093255e-13
2.635,0.005,0,1.12076377005055e-13
2.645,0.005,0,5.8516312808539e-14
2.655,0.005,0,4.80604396578128e-14
2.665,0.005,0,1.93486041975819e-14
2.675,0.005,0,1.25876222531868e-14
2.685,0.005,0,1.46775084272124e-14
2.695,0.005,0,1.55647342652848e-14
2.705,0.005,0,8.20512039203661e-15
2.715,0.005,0,5.37755703042572e-15
2.725,0.005,0,2.64805515542942e-15
2.735,0.005,0,1.6983032012881e-15
2.745,0.005,0,1.0003756264609e-15
2.755,0.005,0,4.57170820698914e-16
2.765,0.005,0,4.34431743513123e-16
2.775,0.005,0,1.77826839492759e-16
2.785,0.005,0,1.38856759538496e-16
2.795,0.005,0,8.18142332084649e-17
2.805,0.005,0,2.83587967746628e-17
2.815,0.005,0,8.55415117219129e-17
2.825,0.005,0,7.81892701823302e-17
2.835,0.005,0,2.74704966211323e-17
2.845,0.005,0,2.63509512753881e-17
2.855,0.005,0,2.3489569021612e-17
0.005,0.015,0,4.4922377466818e-22
0.015,0.015,0,1.30039734391258e-21
0.025,0.015,0,3.04149960775544e-21
0.035,0.015,0,6.05214181219601e-21
0.045,0.015,0,1.69246037460602e-20
0.055,0.015,0,5.68632310885666e-20
0.065,0.015,0,1.05058215543879e-19
0.075,0.015,0,4.34710517655948e-19
0.085,0.015,0,7.8687414080096e-19
0.095,0.015,0,8.21952591791226e-19
0.105,0.015,0,1.15239332610758e-18
0.115,0.015,0,1.44003098966039e-18
0.125,0.015,0,1.61612212499276e-18
0.135,0.015,0,3.35840374487062e-18
0.145,0.015,0,9.18810618504867e-18
0.155,0.015,0,3.15487544420512e-17
0.165,0.015,0,5.48695413720107e-17
0.175,0.015,0,9.02935783312557e-17
0.185,0.015,0,3.17539395767784e-16
0.195,0.015,0,6.59915109040309e-16
0.205,0.015,0,7.7147416837905e-16
0.215,0.015,0,7.09313213443214e-16
0.225,0.015,0,1.36585735440892e-15
0.235,0.015,0,2.12199741443172e-15
0.245,0.015,0,1.98272044664508e-15
0.255,0.015,0,1.59666837786386e-15
0.265,0.015,0,1.8025927722384e-15
0.275,0.015,0,2.10182384655269e-15
0.285,0.015,0,5.72558597911913e-15
