x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,3.37535021610025e-11
0.015,0.005,0,5.22630257770924e-11
0.025,0.005,0,1.36794458212428e-10
0.035,0.005,0,2.57288583293637e-10
0.045,0.005,0,5.91895951065118e-10
0.055,0.005,0,1.28605104222382e-09
0.065,0.005,0,3.01173829751176e-09
0.075,0.005,0,5.07503354592506e-09
0.085,0.005,0,1.15051090172871e-08
0.095,0.005,0,1.7758597553606e-08
0.105,0.005,0,2.44395275248411e-08
0.115,0.005,0,5.88626153510537e-08
0.125,0.005,0,8.98031363491803e-08
0.135,0.005,0,1.53378526599213e-07
0.145,0.005,0,3.1653080119507e-07
0.155,0.005,0,6.10828290130205e-07
0.165,0.005,0,1.31539429947972e-06
0.175,0.005,0,2.09307448129278e-06
0.185,0.005,0,2.90815193400341e-06
0.195,0.005,0,5.20218981452168e-06
0.205,0.005,0,8.59040788682303e-06
0.215,0.005,0,1.13829112489808e-05
0.225,0.005,0,1.84098614832431e-05
0.235,0.005,0,2.59190953188102e-05
0.245,0.005,0,3.39502657614796e-05
0.255,0.005,0,4.92335350687986e-05
0.265,0.005,0,7.58569037415034e-05
0.275,0.005,0,7.71423535243089e-05
0.285,0.005,0,8.37763425925213e-05
0.295,0.005,0,0.000111171623001672
0.305,0.005,0,0.000197459265081135
0.315,0.005,0,0.000234978646522256
0.325,0.005,0,0.000352948817305205
0.335,0.005,0,0.000359095187337426
0.345,0.005,0,0.000395909684313719
0.355,0.005,0,0.000363936857311269
0.365,0.005,0,0.000306228642477847
0.375,0.005,0,0.000112461517471711
0.385,0.005,0,9.47977658077628e-05
0.395,0.005,0,2.10868940809001e-05
0.405,0.005,0,1.82863631065122e-05
0.415,0.005,0,8.68832259245104e-06
0.425,0.005,0,2.16965425430272e-05
0.435,0.005,0,6.64015617291979e-05
0.445,0.005,0,0.00017428956048586
0.455,0.005,0,0.000571027580549684
0.465,0.005,0,0.00122327643708826
0.475,0.005,0,0.00391204593336007
0.485,0.005,0,0.00848895680590407
0.495,0.005,0,0.0225858323754623
0.505,0.005,0,0.0419788998861898
0.515,0.005,0,0.0793600523678218
0.525,0.005,0,0.120759058334822
0.535,0.005,0,0.184074337406099
0.545,0.005,0,0.257592562943656
0.555,0.005,0,0.339709304326772
0.565,0.005,0,0.434490547267742
0.575,0.005,0,0.509468344136952
0.585,0.005,0,0.583510686850426
0.595,0.005,0,0.660530625133647
0.605,0.005,0,0.727512539045896
0.615,0.005,0,0.779767889796168
0.625,0.005,0,0.82520561125349
0.635,0.005,0,0.866995888539654
0.645,0.005,0,0.909214535842961
0.655,0.005,0,0.946367467530156
0.665,0.005,0,0.98198931465829
0.675,0.005,0,1.00936195048105
0.685,0.005,0,1.03424898388781
0.695,0.005,0,1.05523174674757
0.705,0.005,0,1.07076940183044
0.715,0.005,0,1.08628919837939
0.725,0.005,0,1.09756283543747
0.735,0.005,0,1.11016036316787
0.745,0.005,0,1.11795044438779
0.755,0.005,0,1.1269921183234
0.765,0.005,0,1.13176344267041
0.775,0.005,0,1.13737281980802
0.785,0.005,0,1.13880047237994
0.795,0.005,0,1.13489781472508
0.805,0.005,0,1.13689007471706
0.815,0.005,0,1.13368520819105
0.825,0.005,0,1.12861412264146
0.835,0.005,0,1.11591611126509
0.845,0.005,0,1.11303044806885
0.855,0.005,0,1.06705115686534
0.865,0.005,0,1.04547231129865
0.875,0.005,0,1.01303265118187
0.885,0.005,0,1.02753128137551
0.895,0.005,0,1.02212830606285
0.905,0.005,0,0.976233291138232
0.915,0.005,0,0.929798881855056
0.925,0.005,0,0.944380860331852
0.935,0.005,0,0.980041309414141
