x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,9.85198454790768e-08
0.015,0.005,0,1.5146857295071e-07
0.025,0.005,0,3.28568876770136e-07
0.035,0.005,0,6.14415468869303e-07
0.045,0.005,0,1.25206598208786e-06
0.055,0.005,0,2.49375792277976e-06
0.065,0.005,0,5.14572975486902e-06
0.075,0.005,0,8.35519756379253e-06
0.085,0.005,0,1.60110760154876e-05
0.095,0.005,0,2.53813852440524e-05
0.105,0.005,0,3.50788692563017e-05
0.115,0.005,0,7.06078006037458e-05
0.125,0.005,0,0.000108374620908544
0.135,0.005,0,0.000167725215385063
0.145,0.005,0,0.000305440688669908
0.155,0.005,0,0.000519840703229112
0.165,0.005,0,0.000874668088927423
0.175,0.005,0,0.00129525935154281
0.185,0.005,0,0.00179256863238176
0.195,0.005,0,0.00270579270622843
0.205,0.005,0,0.00392076966405663
0.215,0.005,0,0.00510778961851915
0.225,0.005,0,0.0070103133383113
0.235,0.005,0,0.00916274874784716
0.245,0.005,0,0.0113468284468726
0.255,0.005,0,0.0147115443952209
0.265,0.005,0,0.0179855549673304
0.275,0.005,0,0.0183103225862697
0.285,0.005,0,0.0193963544877093
0.295,0.005,0,0.0226471925530143
0.305,0.005,0,0.0287937445547701
0.315,0.005,0,0.0299765714538074
0.325,0.005,0,0.0328279855523472
0.335,0.005,0,0.0310734131377725
0.345,0.005,0,0.0295832767770731
0.355,0.005,0,0.0252617310520404
0.365,0.005,0,0.0201976368671165
0.375,0.005,0,0.0113591014628755
0.385,0.005,0,0.00893474009833043
0.395,0.005,0,0.00220884786567663
0.405,0.005,0,0.0018885592350942
0.415,0.005,0,0.00068097044387735
0.425,0.005,0,0.00287296153584351
0.435,0.005,0,0.00969535520665175
0.445,0.005,0,0.0262857948264885
0.455,0.005,0,0.0618675101578323
0.465,0.005,0,0.107180633382417
0.475,0.005,0,0.182006814083721
0.485,0.005,0,0.274419082331643
0.495,0.005,0,0.369928326545198
0.505,0.005,0,0.458150953079765
0.515,0.005,0,0.531270222009336
0.525,0.005,0,0.603792968225843
0.535,0.005,0,0.67132219631295
0.545,0.005,0,0.734435461945961
0.555,0.005,0,0.792275893996383
0.565,0.005,0,0.842025723016736
0.575,0.005,0,0.879665887181542
0.585,0.005,0,0.917403277557432
0.595,0.005,0,0.954521792760566
0.605,0.005,0,0.984619144642698
0.615,0.005,0,1.00676519322997
0.625,0.005,0,1.0264773376048
0.635,0.005,0,1.04543746468774
0.645,0.005,0,1.06475189148653
0.655,0.005,0,1.08128729346369
0.665,0.005,0,1.09716512545237
0.675,0.005,0,1.10938731989859
0.685,0.005,0,1.12044678389933
0.695,0.005,0,1.12900111273837
0.705,0.005,0,1.13580885123842
0.715,0.005,0,1.14224739396017
0.725,0.005,0,1.14802592305952
0.735,0.005,0,1.15443513095672
0.745,0.005,0,1.15825739828468
0.755,0.005,0,1.16270131923909
0.765,0.005,0,1.16432809301892
0.775,0.005,0,1.1653476068262
0.785,0.005,0,1.16657407747323
0.795,0.005,0,1.16391473468751
0.805,0.005,0,1.16330604866155
0.815,0.005,0,1.15978290688563
0.825,0.005,0,1.15473049502922
