x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,1.64986586515541e-31
0.015,0.005,0,2.73237047592648e-31
0.025,0.005,0,1.76901145589294e-30
0.035,0.005,0,3.51835289469281e-30
0.045,0.005,0,1.62395742294108e-29
0.055,0.005,0,5.75434561369901e-29
0.065,0.005,0,2.06616286433053e-28
0.075,0.005,0,4.4515653295547e-28
0.085,0.005,0,1.85859176175533e-27
0.095,0.005,0,1.99354392136596e-27
0.105,0.005,0,2.20387664019311e-27
0.115,0.005,0,3.79992681624568e-27
0.125,0.005,0,4.92153851179464e-27
0.135,0.005,0,1.10422667735824e-26
0.145,0.005,0,2.9217944221153e-26
0.155,0.005,0,8.44235941280011e-26
0.165,0.005,0,4.15509806220781e-25
0.175,0.005,0,8.34625743283968e-25
0.185,0.005,0,1.10736554318214e-24
0.195,0.005,0,3.79523093982418e-24
0.205,0.005,0,7.41593252572002e-24
0.215,0.005,0,8.84237544302743e-24
0.225,0.005,0,1.97986970548213e-23
0.235,0.005,0,2.93985112379947e-23
0.245,0.005,0,2.92610450077585e-23
0.255,0.005,0,2.21396735320003e-23
0.265,0.005,0,2.43240963206363e-23
0.275,0.005,0,2.32720284221484e-23
0.285,0.005,0,1.38329350690743e-23
0.295,0.005,0,1.47283817720152e-23
0.305,0.005,0,3.64170961590156e-23
0.315,0.005,0,3.80777063813237e-23
0.325,0.005,0,5.25405263908162e-23
0.335,0.005,0,5.20083528569556e-23
0.345,0.005,0,4.6286881116158e-23
0.355,0.005,0,4.14640015150022e-23
0.365,0.005,0,3.84973639723498e-23
0.375,0.005,0,4.51975405309074e-24
0.385,0.005,0,4.49905088770525e-24
0.395,0.005,0,3.07414855847441e-24
0.405,0.005,0,9.01894217126747e-24
0.415,0.005,0,4.52331577794973e-23
0.425,0.005,0,1.45815035209035e-22
0.435,0.005,0,9.98671420030664e-22
0.445,0.005,0,4.18717592495444e-21
0.455,0.005,0,1.85407123318408e-20
0.465,0.005,0,6.07804887453493e-20
0.475,0.005,0,2.806854730813e-19
0.485,0.005,0,1.01994399730598e-18
0.495,0.005,0,4.7193149460116e-18
0.505,0.005,0,1.88950685729522e-17
0.515,0.005,0,6.71648496562785e-17
0.525,0.005,0,2.13450830664873e-16
0.535,0.005,0,8.11226702476717e-16
0.545,0.005,0,1.49875640417417e-15
0.555,0.005,0,9.01593892840591e-15
0.565,0.005,0,1.86543765629485e-14
0.575,0.005,0,8.63906420373774e-14
0.585,0.005,0,2.21544218401054e-13
0.595,0.005,0,9.82420647648622e-13
0.605,0.005,0,1.52358512721441e-12
0.615,0.005,0,6.11128675334285e-12
0.625,0.005,0,1.46224518706114e-11
0.635,0.005,0,2.17120155327125e-11
0.645,0.005,0,7.89067820825044e-11
0.655,0.005,0,1.19380966104965e-10
0.665,0.005,0,3.90147709623219e-10
0.675,0.005,0,6.6884125515666e-10
0.685,0.005,0,2.37350831042371e-09
0.695,0.005,0,8.28793001861334e-09
0.705,0.005,0,1.78480306784973e-08
0.715,0.005,0,6.27882770805872e-08
0.725,0.005,0,8.58286308346355e-08
0.735,0.005,0,2.07290247460647e-07
0.745,0.005,0,2.66655132970671e-07
0.755,0.005,0,3.71608957830439e-07
0.765,0.005,0,8.26181900894571e-07
0.775,0.005,0,1.90608199761829e-06
0.785,0.005,0,4.76199739575356e-06
0.795,0.005,0,5.00502118976702e-06
0.805,0.005,0,7.12233568779116e-06
0.815,0.005,0,1.09412535572155e-05
0.825,0.005,0,2.36599119703757e-05
0.835,0.005,0,2.85970329845467e-05
0.845,0.005,0,2.09128908419399e-05
0.855,0.005,0,1.94975420765399e-05
0.865,0.005,0,1.49912050560814e-05
0.875,0.005,0,3.66925039275198e-05
0.885,0.005,0,4.69178073229166e-05
0.895,0.005,0,7.40933558941076e-05
0.905,0.005,0,7.50305047446356e-05
0.915,0.005,0,6.80674638016976e-05
0.925,0.005,0,2.74969779371456e-05
0.935,0.005,0,2.78614351175399e-05
0.945,0.005,0,2.96184209450529e-05
0.955,0.005,0,8.90728518032825e-06
0.965,0.005,0,7.76199111790378e-06
0.975,0.005,0,2.62890833073806e-06
0.985,0.005,0,1.8111508328419e-06
0.995,0.005,0,1.2762723805364e-06
1.005,0.005,0,1.39594759424209e-06
1.015,0.005,0,1.8011218159731e-06
1.025,0.005,0,1.9135122765497e-06
1.035,0.005,0,6.27227383572885e-07
1.045,0.005,0,4.97428646681028e-07
1.055,0.005,0,3.67629909789172e-07
1.065,0.005,0,8.17359006502675e-08
1.075,0.005,0,5.22699022715914e-08
1.085,0.005,0,9.76316623929911e-09
1.095,0.005,0,3.71108915839969e-09
1.105,0.005,0,2.48965281040625e-09
1.115,0.005,0,2.88253586788542e-10
1.125,0.005,0,1.11523720106851e-10
1.135,0.005,0,3.10834725638842e-11
1.145,0.005,0,2.15854782628009e-11
1.155,0.005,0,2.69300165948657e-12
1.165,0.005,0,1.0817273861191e-12
1.175,0.005,0,1.31660985988987e-13
1.185,0.005,0,8.74087855761385e-14
1.195,0.005,0,6.33999470754693e-15
1.205,0.005,0,4.43096196080791e-15
1.215,0.005,0,1.62557997653152e-15
1.225,0.005,0,1.16486074388985e-16
1.235,0.005,0,6.3682609144456e-17
1.245,0.005,0,1.08791438999275e-17
1.255,0.005,0,1.21631168844247e-18
1.265,0.005,0,6.08236862013238e-19
1.275,0.005,0,3.37167756086443e-20
1.285,0.005,0,8.78715477336687e-21
1.295,0.005,0,2.09035365999899e-21
1.305,0.005,0,1.07791503936962e-22
1.315,0.005,0,3.30774020576014e-24
1.325,0.005,0,3.73108501254376e-25
1.335,0.005,0,2.95634824164265e-26
1.345,0.005,0,5.70462347257321e-27
1.355,0.005,0,1.81355144430078e-28
1.365,0.005,0,1.79907576005266e-30
1.375,0.005,0,6.06938825105333e-31
1.385,0.005,0,6.28787373079218e-33
1.395,0.005,0,2.60167919868489e-33
1.405,0.005,0,3.17920590657961e-34
1.415,0.005,0,8.2944017187424e-36
1.425,0.005,0,1.24684269576297e-36
1.435,0.005,0,1.44568879644502e-38
1.445,0.005,0,2.09544735840071e-39
1.455,0.005,0,6.39848514938492e-42
1.465,0.005,0,1.10979778761168e-41
1.475,0.005,0,3.23729953286229e-41
1.485,0.005,0,3.92115133719935e-36
1.495,0.005,0,4.46240501577248e-36
1.505,0.005,0,1.44840007415206e-34
1.515,0.005,0,2.72480010694092e-34
1.525,0.005,0,2.73300996874613e-34
1.535,0.005,0,5.63180057303609e-33
1.545,0.005,0,1.80682014933274e-32
1.555,0.005,0,2.22816818972813e-32
1.565,0.005,0,9.77520258204064e-32
1.575,0.005,0,9.78288273837767e-32
1.585,0.005,0,7.39119376689013e-31
1.595,0.005,0,7.40878185512283e-31
1.605,0.005,0,4.04608368664919e-30
1.615,0.005,0,4.08723360570091e-30
1.625,0.005,0,2.05897951491118e-29
1.635,0.005,0,2.64872621295469e-29
1.645,0.005,0,3.59754445466836e-29
1.655,0.005,0,1.32138971265695e-28
1.665,0.005,0,1.32675797143728e-28
1.675,0.005,0,7.77921061946138e-28
1.685,0.005,0,8.1815405536715e-28
1.695,0.005,0,2.77093362691869e-27
1.705,0.005,0,5.63727664216882e-27
1.715,0.005,0,5.67054761878827e-27
1.725,0.005,0,4.61470827275701e-27
1.735,0.005,0,4.32884674610007e-27
1.745,0.005,0,1.00292870882526e-26
1.755,0.005,0,1.47445177711146e-26
1.765,0.005,0,1.65802600980607e-26
1.775,0.005,0,1.96336361585703e-26
1.785,0.005,0,1.79095600879029e-26
1.795,0.005,0,1.29572843749776e-26
1.805,0.005,0,1.28931880601702e-26
1.815,0.005,0,1.32264872322161e-26
1.825,0.005,0,1.32596237429387e-26
1.835,0.005,0,2.13700017038283e-26
1.845,0.005,0,2.36750338852149e-26
1.855,0.005,0,2.50452726071998e-26
1.865,0.005,0,3.02684625810644e-26
1.875,0.005,0,3.03904554959462e-26
1.885,0.005,0,4.42468777136854e-25
1.895,0.005,0,4.76113421634477e-25
1.905,0.005,0,4.73131437454009e-25
1.915,0.005,0,6.51654960829841e-25
1.925,0.005,0,7.87814601714178e-25
1.935,0.005,0,8.1227818595189e-25
1.945,0.005,0,1.13835122634729e-24
1.955,0.005,0,1.15578072963723e-24
1.965,0.005,0,9.36625538382875e-24
1.975,0.005,0,9.48641274738699e-24
1.985,0.005,0,4.52724853673195e-24
1.995,0.005,0,2.06525045813907e-24
2.005,0.005,0,6.90105700770367e-25
2.015,0.005,0,8.37670579752169e-25
2.025,0.005,0,1.95171410982248e-24
2.035,0.005,0,1.9930774787788e-24
2.045,0.005,0,3.42486186821915e-25
2.055,0.005,0,2.63287777785631e-25
2.065,0.005,0,4.31705119980481e-26
2.075,0.005,0,3.57468934254734e-26
2.085,0.005,0,3.73770909729121e-26
2.095,0.005,0,1.15812523230912e-26
2.105,0.005,0,4.79372813350495e-27
2.115,0.005,0,2.17447316472527e-27
2.125,0.005,0,2.06741801890576e-27
2.135,0.005,0,2.41246400192653e-27
2.145,0.005,0,2.42354090087419e-27
2.155,0.005,0,2.04702583816939e-25
2.165,0.005,0,2.11813967386797e-25
2.175,0.005,0,1.52673208074116e-23
2.185,0.005,0,4.07724789966066e-23
2.195,0.005,0,4.08876090553716e-23
2.205,0.005,0,1.03612721080358e-23
2.215,0.005,0,9.82775370813119e-24
2.225,0.005,0,1.1291601910653e-23
2.235,0.005,0,1.14599581558326e-23
2.245,0.005,0,1.6348921873268e-23
2.255,0.005,0,2.78937451959988e-24
2.265,0.005,0,2.43205616047309e-24
2.275,0.005,0,1.33421958584815e-24
2.285,0.005,0,4.09224129649609e-25
2.295,0.005,0,2.78967345971814e-25
2.305,0.005,0,9.10877504566739e-26
2.315,0.005,0,8.29132851335705e-26
2.325,0.005,0,1.74729107219342e-25
2.335,0.005,0,1.82684771209836e-25
2.345,0.005,0,7.53831541907942e-26
2.355,0.005,0,6.87735404525791e-26
2.365,0.005,0,7.03821396503329e-26
2.375,0.005,0,7.04171757416972e-26
2.385,0.005,0,3.50689334716182e-26
2.395,0.005,0,2.10752277531092e-26
2.405,0.005,0,1.94610902888171e-26
2.415,0.005,0,9.4415190080577e-26
2.425,0.005,0,2.00249662806994e-25
2.435,0.005,0,2.08010192086141e-25
2.445,0.005,0,3.13410791155754e-25
2.455,0.005,0,3.45842284240389e-25
2.465,0.005,0,3.44653011582214e-25
2.475,0.005,0,9.34307891180957e-26
2.485,0.005,0,7.95771782372739e-26
2.495,0.005,0,2.80232957296496e-26
2.505,0.005,0,6.010169875289e-27
2.515,0.005,0,1.54342375873572e-27
2.525,0.005,0,9.76670894518864e-28
2.535,0.005,0,9.22571167666794e-28
2.545,0.005,0,4.94217916779113e-28
2.555,0.005,0,1.88582504561075e-27
2.565,0.005,0,1.81239927316747e-25
2.575,0.005,0,1.23254660997554e-25
2.585,0.005,0,9.73411272912448e-26
2.595,0.005,0,3.10348990025649e-24
2.605,0.005,0,1.20594232952826e-23
2.615,0.005,0,1.27468159596765e-23
2.625,0.005,0,1.04654784403663e-23
2.635,0.005,0,1.03742703055807e-23
2.645,0.005,0,1.72045986955128e-23
2.655,0.005,0,1.84253401492419e-23
2.665,0.005,0,7.33775451973327e-24
2.675,0.005,0,5.00076222880052e-24
2.685,0.005,0,9.29741892205069e-24
2.695,0.005,0,1.04379094176065e-23
2.705,0.005,0,4.5803891819012e-24
2.715,0.005,0,2.56686525810836e-24
2.725,0.005,0,1.19807467825629e-24
2.735,0.005,0,8.0784569056695e-25
2.745,0.005,0,4.42692048272773e-25
2.755,0.005,0,1.53895488786492e-25
2.765,0.005,0,1.6422347257209e-25
2.775,0.005,0,4.8297407354864e-26
2.785,0.005,0,3.79597153460541e-26
2.795,0.005,0,2.30818203742096e-26
2.805,0.005,0,9.98577445923483e-27
2.815,0.005,0,7.4745702306846e-26
2.825,0.005,0,7.92080335756588e-26
2.835,0.005,0,9.64766566598648e-26
2.845,0.005,0,1.01469133448291e-25
2.855,0.005,0,8.90287314391204e-26
0.005,0.015,0,2.74394912876657e-31
0.015,0.015,0,1.22190445852829e-30
0.025,0.015,0,3.735729964606e-30
0.035,0.015,0,9.82988225719988e-30
0.045,0.015,0,3.53870647152939e-29
0.055,0.015,0,1.91969460152018e-28
0.065,0.015,0,3.79657154346983e-28
0.075,0.015,0,2.54086771804658e-27
0.085,0.015,0,4.85503642532448e-27
0.095,0.015,0,4.98998858493511e-27
0.105,0.015,0,7.27928982892377e-27
0.115,0.015,0,9.07499396822639e-27
0.125,0.015,0,9.83508014591203e-27
0.135,0.015,0,2.55513779327374e-26
0.145,0.015,0,8.5194446861958e-26
0.155,0.015,0,3.98233428580598e-25
0.165,0.015,0,7.90588764055687e-25
0.175,0.015,0,1.58606810809907e-24
0.185,0.015,0,8.05807030423692e-24
0.195,0.015,0,1.798387302462e-23
0.205,0.015,0,2.128505792643e-23
0.215,0.015,0,1.96003430571764e-23
0.225,0.015,0,4.54415260018177e-23
0.235,0.015,0,7.51941868364728e-23
0.245,0.015,0,6.77670815887636e-23
0.255,0.015,0,4.93781181151931e-23
0.265,0.015,0,5.48411546994011e-23
0.275,0.015,0,6.47409687959121e-23
0.285,0.015,0,2.18494584730821e-22
0.295,0.015,0,3.01865820346613e-22
0.305,0.015,0,8.69801646273164e-23
0.315,0.015,0,1.08864888377187e-22
0.325,0.015,0,1.31624739257837e-22
0.335,0.015,0,1.3729061729035e-22
0.345,0.015,0,1.24487618853979e-22
0.355,0.015,0,1.14353312057913e-22
