x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,5.02944498405495e-12
0.015,0.005,0,7.78030977721246e-12
0.025,0.005,0,2.12054764484499e-11
0.035,0.005,0,3.97398820959156e-11
0.045,0.005,0,9.370417548401e-11
0.055,0.005,0,2.07039622701525e-10
0.065,0.005,0,4.95908452818857e-10
0.075,0.005,0,8.40293813178926e-10
0.085,0.005,0,1.97101191214979e-09
0.095,0.005,0,2.991345386579e-09
0.105,0.005,0,4.09109211554419e-09
0.115,0.005,0,1.01248137829752e-08
0.125,0.005,0,1.53790449037413e-08
0.135,0.005,0,2.68279421460256e-08
0.145,0.005,0,5.66059917076684e-08
0.155,0.005,0,1.11648953112276e-07
0.165,0.005,0,2.53416740254473e-07
0.175,0.005,0,4.07457158407352e-07
0.185,0.005,0,5.62143520918561e-07
0.195,0.005,0,1.04084037737267e-06
0.205,0.005,0,1.74483842683425e-06
0.215,0.005,0,2.29147444940345e-06
0.225,0.005,0,3.80370868284131e-06
0.235,0.005,0,5.35054942137609e-06
0.245,0.005,0,6.88493162646217e-06
0.255,0.005,0,9.8879433700835e-06
0.265,0.005,0,1.57460352945053e-05
0.275,0.005,0,1.59139389934538e-05
0.285,0.005,0,1.71056319156509e-05
0.295,0.005,0,2.30375296926834e-05
0.305,0.005,0,4.39868174186274e-05
0.315,0.005,0,5.36451579012299e-05
0.325,0.005,0,8.71507803751262e-05
0.335,0.005,0,8.98400948196034e-05
0.345,0.005,0,0.000102954376841802
0.355,0.005,0,9.6474277119878e-05
0.365,0.005,0,8.21271975793128e-05
0.375,0.005,0,2.71158201729993e-05
0.385,0.005,0,2.31405512985075e-05
0.395,0.005,0,5.27887264219608e-06
0.405,0.005,0,4.72479398921729e-06
0.415,0.005,0,2.50274280526099e-06
0.425,0.005,0,6.24834096028251e-06
0.435,0.005,0,1.90394074522181e-05
0.445,0.005,0,4.94134687212422e-05
0.455,0.005,0,0.000159608080717231
0.465,0.005,0,0.000346608839575343
0.475,0.005,0,0.00115155171124055
0.485,0.005,0,0.00259899788612219
0.495,0.005,0,0.00778784560229699
0.505,0.005,0,0.0155516373179555
0.515,0.005,0,0.0343955163484732
0.525,0.005,0,0.0564217085442657
0.535,0.005,0,0.0987455483164323
0.545,0.005,0,0.150277252396067
0.555,0.005,0,0.217944099474357
0.565,0.005,0,0.306867362755351
0.575,0.005,0,0.384897275955598
0.585,0.005,0,0.460641283640391
0.595,0.005,0,0.547237753440739
0.605,0.005,0,0.625207270939249
0.615,0.005,0,0.687462179739528
