x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,4.04532139142374e-08
0.015,0.005,0,6.22978512950183e-08
0.025,0.005,0,1.38124762183624e-07
0.035,0.005,0,2.59044899588578e-07
0.045,0.005,0,5.35834857730019e-07
0.055,0.005,0,1.07964554290284e-06
0.065,0.005,0,2.26653691794136e-06
0.075,0.005,0,3.701990615799e-06
0.085,0.005,0,7.24641580888467e-06
0.095,0.005,0,1.15055781459757e-05
0.105,0.005,0,1.59273171713655e-05
0.115,0.005,0,3.29037261188902e-05
0.125,0.005,0,5.05714314427894e-05
0.135,0.005,0,7.92495423026758e-05
0.145,0.005,0,0.000146998216592158
0.155,0.005,0,0.000255055659498905
0.165,0.005,0,0.00044241022250332
0.175,0.005,0,0.000663958627676025
0.185,0.005,0,0.000925395730708995
0.195,0.005,0,0.00142970657617843
0.205,0.005,0,0.00211865292268154
0.215,0.005,0,0.00278813299261443
0.225,0.005,0,0.00391852320777745
0.235,0.005,0,0.00521288131060155
0.245,0.005,0,0.00656837941031747
0.255,0.005,0,0.00872026019407327
0.265,0.005,0,0.0109790371267675
0.275,0.005,0,0.0112124656224386
0.285,0.005,0,0.0119682371651574
0.295,0.005,0,0.0142489873660772
0.305,0.005,0,0.0187998403452418
0.315,0.005,0,0.0198984662372983
0.325,0.005,0,0.0224780002805939
0.335,0.005,0,0.0214718922098117
0.345,0.005,0,0.0207283825430645
0.355,0.005,0,0.0178293196112286
0.365,0.005,0,0.0143455012924536
0.375,0.005,0,0.00780009010873282
0.385,0.005,0,0.00618611350427994
0.395,0.005,0,0.00151317143776104
0.405,0.005,0,0.0012811876459281
0.415,0.005,0,0.000431258529544337
0.425,0.005,0,0.00164018779511513
0.435,0.005,0,0.00566956933147549
0.445,0.005,0,0.0157048771879424
0.455,0.005,0,0.040565052095583
0.465,0.005,0,0.073494018761967
0.475,0.005,0,0.135940740614583
0.485,0.005,0,0.216407288946618
0.495,0.005,0,0.308753430142818
0.505,0.005,0,0.397971163494389
0.515,0.005,0,0.474876386427703
0.525,0.005,0,0.55144531983004
0.535,0.005,0,0.623971743801525
0.545,0.005,0,0.692721299653482
0.555,0.005,0,0.755814882327971
0.565,0.005,0,0.810572089398308
0.575,0.005,0,0.851806829709124
0.585,0.005,0,0.893222671851566
0.595,0.005,0,0.93369125080545
0.605,0.005,0,0.966704201522006
0.615,0.005,0,0.991170204726251
0.625,0.005,0,1.0128295905956
0.635,0.005,0,1.03348610955937
0.645,0.005,0,1.05450347051274
0.655,0.005,0,1.07254667258964
0.665,0.005,0,1.08988030387419
0.675,0.005,0,1.10322586527948
0.685,0.005,0,1.1153256170828
0.695,0.005,0,1.12485531786897
0.705,0.005,0,1.13232923063492
0.715,0.005,0,1.13947414372049
0.725,0.005,0,1.14563360041439
0.735,0.005,0,1.15248914328148
0.745,0.005,0,1.15658434067097
0.755,0.005,0,1.1613639246888
0.765,0.005,0,1.16322573744001
0.775,0.005,0,1.16462415430323
0.785,0.005,0,1.16581162105453
0.795,0.005,0,1.1629471586831
0.805,0.005,0,1.16252793574462
0.815,0.005,0,1.15895403759681
0.825,0.005,0,1.15381759522827
0.835,0.005,0,1.14388325966337
0.845,0.005,0,1.14125467918246
0.855,0.005,0,1.11080674295809
0.865,0.005,0,1.09756452034147
0.875,0.005,0,1.07208064534958
0.885,0.005,0,1.08219876820356
0.895,0.005,0,1.07711157316141
0.905,0.005,0,1.02954666643763
0.915,0.005,0,0.980534849971668
0.925,0.005,0,0.993779503065503
0.935,0.005,0,1.02558207800147
0.945,0.005,0,1.05091382814735
0.955,0.005,0,1.05460673070819
0.965,0.005,0,1.06380121845965
0.975,0.005,0,1.06824349278928
0.985,0.005,0,1.07793873404184
0.995,0.005,0,1.07334550653987
1.005,0.005,0,1.07105990016583
1.015,0.005,0,1.067089979315
1.025,0.005,0,1.0664591337281
1.035,0.005,0,1.05374835239772
1.045,0.005,0,1.04404624561365
1.055,0.005,0,1.03434413882958
1.065,0.005,0,1.01708692961495
1.075,0.005,0,1.00272245723493
1.085,0.005,0,0.984198210594119
1.095,0.005,0,0.963774199058367
1.105,0.005,0,0.935978277112446
1.115,0.005,0,0.905972953781295
1.125,0.005,0,0.874981286329832
1.135,0.005,0,0.834791146530373
1.145,0.005,0,0.792617535698924
1.155,0.005,0,0.74073694334003
1.165,0.005,0,0.686430796143558
1.175,0.005,0,0.6199061501666
1.185,0.005,0,0.536231982740001
1.195,0.005,0,0.441849613268471
1.205,0.005,0,0.344566355662406
1.215,0.005,0,0.245531262969686
1.225,0.005,0,0.175823021275589
1.235,0.005,0,0.111807829406228
1.245,0.005,0,0.0477926375368673
1.255,0.005,0,0.0242718811505782
1.265,0.005,0,0.0122437892743424
1.275,0.005,0,0.000680885856062932
1.285,0.005,0,0.000114736182061149
1.295,0.005,0,2.40497921043127e-05
1.305,0.005,0,3.87703055726828e-11
1.315,0.005,0,2.42953309010268e-10
1.325,0.005,0,8.42701850302691e-10
1.335,0.005,0,4.99809749157292e-09
1.345,0.005,0,1.0936712899632e-08
1.355,0.005,0,7.05158172887769e-08
1.365,0.005,0,9.62350629901797e-08
1.375,0.005,0,3.40554487776418e-07
1.385,0.005,0,1.14379151779905e-06
1.395,0.005,0,2.30287835679262e-06
1.405,0.005,0,7.22131856881843e-06
1.415,0.005,0,1.36042463238392e-05
1.425,0.005,0,2.60370849382931e-05
1.435,0.005,0,5.91986408029818e-05
1.445,0.005,0,0.000106743822582419
1.455,0.005,0,0.000240658390425483
1.465,0.005,0,0.000533332865750816
1.475,0.005,0,0.0010050064613434
1.485,0.005,0,0.00189832344525997
1.495,0.005,0,0.00307384982108141
1.505,0.005,0,0.00492091304566289
1.515,0.005,0,0.00775199194465726
1.525,0.005,0,0.0105942276971968
1.535,0.005,0,0.0168790806402786
1.545,0.005,0,0.0222505952577392
1.555,0.005,0,0.0276106934187052
1.565,0.005,0,0.0386575319532033
1.575,0.005,0,0.0403806581222272
1.585,0.005,0,0.0446922998446934
1.595,0.005,0,0.0438548000959836
1.605,0.005,0,0.0453074103932763
1.615,0.005,0,0.0471246825624815
1.625,0.005,0,0.0599662961243286
1.635,0.005,0,0.0494334779967737
1.645,0.005,0,0.039752994589339
1.655,0.005,0,0.0262582925630431
1.665,0.005,0,0.0249814138054523
1.675,0.005,0,0.0134397083069999
1.685,0.005,0,0.0116022911425039
1.695,0.005,0,0.00692524017410966
1.705,0.005,0,0.00167926540785365
1.715,0.005,0,0.000796252803413836
1.725,0.005,0,0.000505687732175387
1.735,0.005,0,0.0018001448937726
1.745,0.005,0,0.00486225961615404
1.755,0.005,0,0.0127142127530895
1.765,0.005,0,0.024857392926658
1.775,0.005,0,0.0464542497453859
1.785,0.005,0,0.0733034675844239
1.795,0.005,0,0.110279003676614
1.805,0.005,0,0.140487200056157
1.815,0.005,0,0.19031925240262
1.825,0.005,0,0.20927403151253
1.835,0.005,0,0.248275053251413
1.845,0.005,0,0.246641170022762
1.855,0.005,0,0.239370747261944
1.865,0.005,0,0.245414428394525
1.875,0.005,0,0.230232847196206
1.885,0.005,0,0.233627913842939
1.895,0.005,0,0.268735665467582
1.905,0.005,0,0.304299445722287
1.915,0.005,0,0.294681501929621
1.925,0.005,0,0.290985544050087
1.935,0.005,0,0.290895143970945
1.945,0.005,0,0.277048478151259
1.955,0.005,0,0.276968371529274
1.965,0.005,0,0.25035279041777
1.975,0.005,0,0.23581654965736
1.985,0.005,0,0.19638441645199
1.995,0.005,0,0.159412797926392
2.005,0.005,0,0.119147737590899
2.015,0.005,0,0.081710598508606
2.025,0.005,0,0.0536270440806208
2.035,0.005,0,0.0333800121923498
2.045,0.005,0,0.0175700316401185
2.055,0.005,0,0.00811368678679114
2.065,0.005,0,0.0026131159867585
2.075,0.005,0,0.000581809333088699
2.085,0.005,0,0.000208133626507351
2.095,0.005,0,0.00100885527329108
2.105,0.005,0,0.00314200325819455
2.115,0.005,0,0.010653934761388
2.125,0.005,0,0.0217611288713228
2.135,0.005,0,0.0444704572555677
2.145,0.005,0,0.0604205131174962
2.155,0.005,0,0.108365429053542
2.165,0.005,0,0.106977936599542
2.175,0.005,0,0.112426641406074
2.185,0.005,0,0.125168385249089
2.195,0.005,0,0.128041217855388
2.205,0.005,0,0.0935178301371881
2.215,0.005,0,0.0902297810204987
2.225,0.005,0,0.111089860861173
2.235,0.005,0,0.132460900536489
2.245,0.005,0,0.158291627406093
2.255,0.005,0,0.149223555003799
2.265,0.005,0,0.152178560320805
2.275,0.005,0,0.145254128086519
2.285,0.005,0,0.132642511315232
2.295,0.005,0,0.122254027744844
2.305,0.005,0,0.101135801224461
2.315,0.005,0,0.0885654835036546
2.325,0.005,0,0.0681679147015553
2.335,0.005,0,0.05540129282785
2.345,0.005,0,0.0397159305221229
2.355,0.005,0,0.0292904943298056
2.365,0.005,0,0.0192755277123571
2.375,0.005,0,0.0137349614015133
2.385,0.005,0,0.00844942564142119
2.395,0.005,0,0.00592005128588278
2.405,0.005,0,0.00403373349315555
2.415,0.005,0,0.00212127164572531
2.425,0.005,0,0.00136632885517774
2.435,0.005,0,0.000725723239192748
2.445,0.005,0,0.000380554449450511
2.455,0.005,0,0.000159817304064009
2.465,0.005,0,7.99796409262625e-05
2.475,0.005,0,3.05360393316411e-05
2.485,0.005,0,1.89120990130987e-05
2.495,0.005,0,7.13479026370109e-06
2.505,0.005,0,2.94600545483076e-06
2.515,0.005,0,7.32963765558137e-07
2.525,0.005,0,1.74420307857808e-07
2.535,0.005,0,8.82454626742048e-08
2.545,0.005,0,2.10588217743356e-07
2.555,0.005,0,3.55601204685346e-06
2.565,0.005,0,4.37878955684167e-05
2.575,0.005,0,0.000164209334796512
2.585,0.005,0,0.00022577436464279
2.595,0.005,0,0.00163718139641418
2.605,0.005,0,0.00647716744080159
2.615,0.005,0,0.00884750406973704
2.625,0.005,0,0.019783148145717
2.635,0.005,0,0.0254536151049738
2.645,0.005,0,0.0320923452906003
2.655,0.005,0,0.0367779780425575
2.665,0.005,0,0.0368002213731347
2.675,0.005,0,0.0368365728567985
2.685,0.005,0,0.0407996997349423
2.695,0.005,0,0.0439661697051274
2.705,0.005,0,0.0429487491725419
2.715,0.005,0,0.0419840229231488
2.725,0.005,0,0.0373655181441761
2.735,0.005,0,0.0332799805449034
2.745,0.005,0,0.0281071169896357
2.755,0.005,0,0.0233165173211008
2.765,0.005,0,0.0197090874884817
2.775,0.005,0,0.014894299124944
2.785,0.005,0,0.0120622914620473
2.795,0.005,0,0.00915785406104809
2.805,0.005,0,0.00652716665528074
2.815,0.005,0,0.00544585282558398
2.825,0.005,0,0.00414250702847612
2.835,0.005,0,0.00297496571733937
2.845,0.005,0,0.00240449413359857
2.855,0.005,0,0.00222837412013271
0.005,0.015,0,4.92722845741922e-08
0.015,0.015,0,8.71728342497473e-08
0.025,0.015,0,1.85307729914076e-07
0.035,0.015,0,3.37205248193974e-07
0.045,0.015,0,6.59107327320376e-07
0.055,0.015,0,1.43725383022877e-06
0.065,0.015,0,2.47383049929291e-06
0.075,0.015,0,5.25304856278166e-06
0.085,0.015,0,8.29391787043373e-06
0.095,0.015,0,1.25530802075248e-05
0.105,0.015,0,2.14586254212855e-05
0.115,0.015,0,3.70898556912454e-05
0.125,0.015,0,6.00218866833862e-05
0.135,0.015,0,0.000109573390557116
0.145,0.015,0,0.000190710761503746
0.155,0.015,0,0.000375566881229889
0.165,0.015,0,0.000576865214302284
0.175,0.015,0,0.000861821207313926
0.185,0.015,0,0.00144632710230175
0.195,0.015,0,0.00223268261510434
0.205,0.015,0,0.00291669266429014
0.215,0.015,0,0.00352367423612201
0.225,0.015,0,0.00537938226663799
0.235,0.015,0,0.00741896388026614
0.245,0.015,0,0.00985976334862272
0.255,0.015,0,0.0129188217472541
0.265,0.015,0,0.0158269961788543
0.275,0.015,0,0.0181973769956485
0.285,0.015,0,0.0227969001280986
0.295,0.015,0,0.0273256267897456
0.305,0.015,0,0.0280685267554942
0.315,0.015,0,0.0321498027182156
0.325,0.015,0,0.0361983678938101
0.335,0.015,0,0.036885861052185
0.345,0.015,0,0.0365007038127282
0.355,0.015,0,0.0352748524377199
0.365,0.015,0,0.0296070252390221
0.375,0.015,0,0.0202022336091735
0.385,0.015,0,0.0147644741500372
0.395,0.015,0,0.00783725333851771
0.405,0.015,0,0.00295452568622392
0.415,0.015,0,0.0015779145125345
0.425,0.015,0,0.00141377030200759
0.435,0.015,0,0.00380300369375568
0.445,0.015,0,0.0135961917481643
0.455,0.015,0,0.0306986755231502
0.465,0.015,0,0.0679759290391446
0.475,0.015,0,0.106613760960998
0.485,0.015,0,0.190287444824527
0.495,0.015,0,0.276143861856619
0.505,0.015,0,0.360592300699596
0.515,0.015,0,0.440453594029134
0.525,0.015,0,0.518356449309217
0.535,0.015,0,0.596569265176706
0.545,0.015,0,0.663638134625529
0.555,0.015,0,0.727847500689282
