x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,0.00455042597879472
0.015,0.005,0,0.00620009967816444
0.025,0.005,0,0.00956433521352938
0.035,0.005,0,0.0144178584643317
0.045,0.005,0,0.0214077551677666
0.055,0.005,0,0.0312948319915436
0.065,0.005,0,0.0434255545224669
0.075,0.005,0,0.0564654075418628
0.085,0.005,0,0.0723330266976887
0.095,0.005,0,0.0902574708608006
0.105,0.005,0,0.10832683095487
0.115,0.005,0,0.134491103777793
0.125,0.005,0,0.161747882787846
0.135,0.005,0,0.190047354669141
0.145,0.005,0,0.221722064573319
0.155,0.005,0,0.247659846965038
0.165,0.005,0,0.27516286091075
0.175,0.005,0,0.294968946037669
0.185,0.005,0,0.314043472767388
0.195,0.005,0,0.335646374732321
0.205,0.005,0,0.354013608916932
0.215,0.005,0,0.365469916375823
0.225,0.005,0,0.379675174962693
0.235,0.005,0,0.38639674605502
0.245,0.005,0,0.387465824276083
0.255,0.005,0,0.392198564247719
0.265,0.005,0,0.383677825029497
0.275,0.005,0,0.365371689725105
0.285,0.005,0,0.355274440472896
0.295,0.005,0,0.353371181847645
0.305,0.005,0,0.357136330117744
0.315,0.005,0,0.339072351706436
0.325,0.005,0,0.322516817585947
0.335,0.005,0,0.296040274747165
0.345,0.005,0,0.270854911095012
0.355,0.005,0,0.22373670624715
0.365,0.005,0,0.171106885184407
0.375,0.005,0,0.116052410972019
0.385,0.005,0,0.109427939769244
0.395,0.005,0,0.0939116145137419
0.405,0.005,0,0.220351249536914
0.415,0.005,0,0.349590082019411
0.425,0.005,0,0.476819229775825
0.435,0.005,0,0.587969036745594
0.445,0.005,0,0.663042722137521
0.455,0.005,0,0.720880926830926
0.465,0.005,0,0.775262069427678
0.475,0.005,0,0.82349341312511
0.485,0.005,0,0.865805358599554
0.495,0.005,0,0.898636229835964
0.505,0.005,0,0.923829743244888
0.515,0.005,0,0.945768021191139
0.525,0.005,0,0.967761198006102
0.535,0.005,0,0.988006310757413
0.545,0.005,0,1.00687468605667
0.555,0.005,0,1.02425107934932
0.565,0.005,0,1.03970386919177
0.575,0.005,0,1.05161504209765
0.585,0.005,0,1.06272752380992
0.595,0.005,0,1.07586972210105
0.605,0.005,0,1.08545507453713
0.615,0.005,0,1.0909980100236
0.625,0.005,0,1.09685736417924
0.635,0.005,0,1.10383656695611
0.645,0.005,0,1.11104030958155
0.655,0.005,0,1.11691448960172
0.665,0.005,0,1.12237861085907
0.675,0.005,0,1.1262819589119
0.685,0.005,0,1.12952420428236
0.695,0.005,0,1.130353068553
0.705,0.005,0,1.13209495398616
0.715,0.005,0,1.13307219071686
0.725,0.005,0,1.13643366377296
0.735,0.005,0,1.13988537435278
0.745,0.005,0,1.1420925362734
0.755,0.005,0,1.14443559250939
0.765,0.005,0,1.14456920801336
0.775,0.005,0,1.14277406257923
0.785,0.005,0,1.144979751323
0.795,0.005,0,1.1451356802395
0.805,0.005,0,1.14387544443829
0.815,0.005,0,1.1422317096427
0.825,0.005,0,1.139574460439
0.835,0.005,0,1.13632506616363
0.845,0.005,0,1.13685903857617
0.855,0.005,0,1.1281642579017
0.865,0.005,0,1.12374038815591
0.875,0.005,0,1.11218588347517
0.885,0.005,0,1.10135715379938
0.895,0.005,0,1.08896543744222
0.905,0.005,0,1.05471888616971
0.915,0.005,0,1.01904491683348
0.925,0.005,0,1.03349918494645
0.935,0.005,0,1.06126495602364
0.945,0.005,0,1.08295232000426
0.955,0.005,0,1.08704057579763
0.965,0.005,0,1.08973586189636
0.975,0.005,0,1.09116462002646
0.985,0.005,0,1.09785972895688
0.995,0.005,0,1.09477013777548
1.005,0.005,0,1.09272585021491
1.015,0.005,0,1.08706499923446
1.025,0.005,0,1.08409524948878
1.035,0.005,0,1.07504732142841
1.045,0.005,0,1.0686689526781
1.055,0.005,0,1.0622905839278
1.065,0.005,0,1.05061234856247
1.075,0.005,0,1.04118066294643
1.085,0.005,0,1.03289658281249
1.095,0.005,0,1.02254783591621
1.105,0.005,0,1.0063036078525
1.115,0.005,0,0.991017768347203
1.125,0.005,0,0.974942849981894
1.135,0.005,0,0.953628417311716
1.145,0.005,0,0.93174229756278
1.155,0.005,0,0.905187876131541
1.165,0.005,0,0.879561819095942
