x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,2.08342047753575e-103
0.015,0.005,0,4.79823233088871e-103
0.025,0.005,0,9.81115551734332e-101
0.035,0.005,0,3.02789643333243e-100
0.045,0.005,0,4.8381881364816e-98
0.055,0.005,0,3.20524067867569e-96
0.065,0.005,0,3.46662429359683e-95
0.075,0.005,0,6.79207001749866e-94
0.085,0.005,0,1.36544490078186e-92
0.095,0.005,0,2.87525416540207e-92
0.105,0.005,0,4.76024002931831e-92
0.115,0.005,0,9.22757983357521e-90
0.125,0.005,0,2.09101793040722e-89
0.135,0.005,0,1.61503936659188e-87
0.145,0.005,0,8.83049851724566e-87
0.155,0.005,0,1.33498120197226e-84
0.165,0.005,0,1.52180769084671e-82
0.175,0.005,0,6.20354933951742e-82
0.185,0.005,0,1.96698706188929e-81
0.195,0.005,0,7.71113301163001e-80
0.205,0.005,0,7.97719605295307e-79
0.215,0.005,0,1.83899550912392e-78
0.225,0.005,0,1.69872958694109e-76
0.235,0.005,0,5.64084594557099e-76
0.245,0.005,0,5.94697724879413e-74
0.255,0.005,0,1.77787960358946e-73
0.265,0.005,0,3.28026271684516e-71
0.275,0.005,0,3.36462788728031e-71
0.285,0.005,0,3.86611970351253e-70
0.295,0.005,0,1.08850298292419e-69
0.305,0.005,0,1.32466800496233e-67
0.315,0.005,0,3.99853834710718e-67
0.325,0.005,0,5.0020077078666e-65
0.335,0.005,0,1.03572198052085e-64
0.345,0.005,0,1.21382791826388e-62
0.355,0.005,0,1.83453164812961e-62
0.365,0.005,0,1.93936502969393e-62
0.375,0.005,0,2.85874898442436e-61
0.385,0.005,0,6.06918548838872e-61
0.395,0.005,0,5.55724984285455e-59
0.405,0.005,0,1.28562395939382e-58
0.415,0.005,0,1.13178256892777e-56
0.425,0.005,0,2.32780135318566e-56
0.435,0.005,0,2.002288240656e-54
0.445,0.005,0,1.14910572106464e-52
0.455,0.005,0,2.87897152578049e-52
0.465,0.005,0,9.80422311368918e-52
0.475,0.005,0,4.19723486993065e-51
0.485,0.005,0,1.38387190606015e-49
0.495,0.005,0,7.82108682030103e-49
0.505,0.005,0,4.78778645062277e-47
0.515,0.005,0,1.3588719948043e-46
0.525,0.005,0,3.61757106907969e-45
0.535,0.005,0,1.74345063798379e-44
0.545,0.005,0,3.06142637619389e-44
0.555,0.005,0,2.16031889698587e-42
