x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,2.57931229053639e-21
0.015,0.005,0,3.84878791114795e-21
0.025,0.005,0,1.47883027360885e-20
0.035,0.005,0,2.63097254483168e-20
0.045,0.005,0,7.45664581480447e-20
0.055,0.005,0,1.90448787080524e-19
0.065,0.005,0,5.22687480621879e-19
0.075,0.005,0,9.25416986839233e-19
0.085,0.005,0,2.73203842687904e-18
0.095,0.005,0,3.05809509744992e-18
0.105,0.005,0,3.47137651005962e-18
0.115,0.005,0,5.98220120448073e-18
0.125,0.005,0,7.82724418757316e-18
0.135,0.005,0,1.45199279811942e-17
0.145,0.005,0,3.30248292551225e-17
0.155,0.005,0,7.26283034087435e-17
0.165,0.005,0,2.5424331288482e-16
0.175,0.005,0,4.28903840840907e-16
0.185,0.005,0,5.57606044677071e-16
0.195,0.005,0,1.43969139406904e-15
0.205,0.005,0,2.54296067510775e-15
0.215,0.005,0,3.01693604304955e-15
0.225,0.005,0,5.6728945162457e-15
0.235,0.005,0,7.91749545156667e-15
0.245,0.005,0,7.98885552325738e-15
0.255,0.005,0,6.93873255360585e-15
0.265,0.005,0,8.44779496814001e-15
0.275,0.005,0,7.99587704957376e-15
0.285,0.005,0,5.09252078863156e-15
0.295,0.005,0,5.61373112350393e-15
0.305,0.005,0,1.3078800223209e-14
0.315,0.005,0,1.46703419533645e-14
0.325,0.005,0,2.84588958330539e-14
0.335,0.005,0,3.01650202362602e-14
0.345,0.005,0,4.56280482851741e-14
0.355,0.005,0,4.93243353628731e-14
0.365,0.005,0,4.59167713875058e-14
0.375,0.005,0,6.94884439364217e-15
0.385,0.005,0,8.8550614315444e-15
0.395,0.005,0,1.2136644157655e-14
0.405,0.005,0,3.70471002350116e-14
0.415,0.005,0,1.13425727209579e-13
0.425,0.005,0,3.59893794825069e-13
0.435,0.005,0,1.50682865837209e-12
0.445,0.005,0,4.5352980508389e-12
0.455,0.005,0,1.63395657180171e-11
0.465,0.005,0,4.05423134080302e-11
0.475,0.005,0,1.50827492492764e-10
0.485,0.005,0,4.06034873726557e-10
0.495,0.005,0,1.52123318027921e-09
0.505,0.005,0,4.09056193448994e-09
0.515,0.005,0,1.30636888931477e-08
0.525,0.005,0,3.03631767588267e-08
0.535,0.005,0,9.65728812046925e-08
0.545,0.005,0,1.78296211864495e-07
0.555,0.005,0,6.40528681200679e-07
0.565,0.005,0,1.38891710601208e-06
0.575,0.005,0,4.61047216507939e-06
0.585,0.005,0,8.67879193551589e-06
0.595,0.005,0,2.83195940822199e-05
0.605,0.005,0,5.50285462487678e-05
0.615,0.005,0,0.000136013773296281
0.625,0.005,0,0.00032057139895268
0.635,0.005,0,0.000550829649245036
0.645,0.005,0,0.00127133435905753
0.655,0.005,0,0.00234597524635377
0.665,0.005,0,0.00471128528519004
0.675,0.005,0,0.00871103370908953
0.685,0.005,0,0.0169876477439298
0.695,0.005,0,0.0290282307214625
0.705,0.005,0,0.0456857254192399
0.715,0.005,0,0.067128461067198
0.725,0.005,0,0.0925792508207102
0.735,0.005,0,0.12374233554361
0.745,0.005,0,0.160080084650266
0.755,0.005,0,0.201445832369859
0.765,0.005,0,0.243078788993704
0.775,0.005,0,0.290702189793594
0.785,0.005,0,0.331551537786929
0.795,0.005,0,0.359145691587315
0.805,0.005,0,0.396178714603216
0.815,0.005,0,0.423213462797625
0.825,0.005,0,0.445509991075988
0.835,0.005,0,0.448772697971457
0.845,0.005,0,0.461537437350962
0.855,0.005,0,0.422466626513365
0.865,0.005,0,0.397096751618936
0.875,0.005,0,0.417352766219094
0.885,0.005,0,0.405360616057771
0.895,0.005,0,0.387094717269281
0.905,0.005,0,0.375499383534685
0.915,0.005,0,0.363478356380004
0.925,0.005,0,0.35282333631662
0.935,0.005,0,0.374634444882033
0.945,0.005,0,0.392008669820124
0.955,0.005,0,0.362894676070656
0.965,0.005,0,0.353141087836285
0.975,0.005,0,0.322020666819257
0.985,0.005,0,0.300007054005807
0.995,0.005,0,0.252461545754969
