x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,3.01324781548454e-25
0.015,0.005,0,4.65194887281885e-25
0.025,0.005,0,2.1266447150278e-24
0.035,0.005,0,3.92776893452883e-24
0.045,0.005,0,1.29741713887703e-23
0.055,0.005,0,3.67744373618137e-23
0.065,0.005,0,1.10803067451375e-22
0.075,0.005,0,2.08166903441493e-22
0.085,0.005,0,6.90803310109002e-22
0.095,0.005,0,7.52970520465199e-22
0.105,0.005,0,8.37787824917726e-22
0.115,0.005,0,1.3382720233163e-21
0.125,0.005,0,1.70063193193079e-21
0.135,0.005,0,3.18083523473324e-21
0.145,0.005,0,7.3429684048831e-21
0.155,0.005,0,1.67337730783108e-20
0.165,0.005,0,6.41306528776838e-20
0.175,0.005,0,1.09573632348857e-19
0.185,0.005,0,1.41812488254477e-19
0.195,0.005,0,3.90565201593824e-19
0.205,0.005,0,6.90934949531224e-19
0.215,0.005,0,8.0429238798781e-19
0.225,0.005,0,1.48583635664507e-18
0.235,0.005,0,2.06167681821073e-18
0.245,0.005,0,2.03959375843431e-18
0.255,0.005,0,1.58028020247952e-18
0.265,0.005,0,1.600712656367e-18
0.275,0.005,0,1.50905011319363e-18
0.285,0.005,0,8.94986987158139e-19
0.295,0.005,0,9.38801176568403e-19
0.305,0.005,0,1.91046424348311e-18
0.315,0.005,0,1.95473770959074e-18
0.325,0.005,0,2.32947474822955e-18
0.335,0.005,0,2.26611291524326e-18
0.345,0.005,0,1.86096927340677e-18
0.355,0.005,0,1.6192718594619e-18
0.365,0.005,0,1.52408408616126e-18
0.375,0.005,0,4.40660612418468e-19
0.385,0.005,0,8.75277515211852e-19
0.395,0.005,0,2.72838989144544e-18
0.405,0.005,0,8.82233411669479e-18
0.415,0.005,0,3.25581450264358e-17
0.425,0.005,0,1.07273256700136e-16
0.435,0.005,0,5.40994610229882e-16
0.445,0.005,0,1.82639027868295e-15
0.455,0.005,0,7.2160999739208e-15
0.465,0.005,0,1.96662302655467e-14
0.475,0.005,0,7.93781360363273e-14
0.485,0.005,0,2.34548452929361e-13
0.495,0.005,0,9.45338789393395e-13
0.505,0.005,0,2.8757381788515e-12
0.515,0.005,0,9.49721441950407e-12
0.525,0.005,0,2.42702329410329e-11
0.535,0.005,0,8.1530478057166e-11
0.545,0.005,0,1.49979221445242e-10
0.555,0.005,0,6.36649718855308e-10
0.565,0.005,0,1.32994500795841e-09
0.575,0.005,0,4.89985843925963e-09
0.585,0.005,0,1.03803749199073e-08
0.595,0.005,0,3.73992899929688e-08
0.605,0.005,0,6.76986697778039e-08
0.615,0.005,0,1.9730437153987e-07
0.625,0.005,0,5.05831751108251e-07
0.635,0.005,0,8.64496311816096e-07
0.645,0.005,0,2.56028263496398e-06
0.655,0.005,0,4.7772786350076e-06
0.665,0.005,0,1.25997883530102e-05
0.675,0.005,0,2.50269215103086e-05
0.685,0.005,0,6.80246790506104e-05
0.695,0.005,0,0.000157242827880252
0.705,0.005,0,0.000316116724990467
0.715,0.005,0,0.000654115636213273
0.725,0.005,0,0.00106249181406465
0.735,0.005,0,0.00188240649832731
0.745,0.005,0,0.00296954376354368
0.755,0.005,0,0.00459136389372915
0.765,0.005,0,0.00753480992597771
0.775,0.005,0,0.0117114978158471
0.785,0.005,0,0.0179369496382088
0.795,0.005,0,0.0206992546281425
0.805,0.005,0,0.0280569879295625
0.815,0.005,0,0.0356731952537151
0.825,0.005,0,0.0453349239356888
0.835,0.005,0,0.0488825561992955
0.845,0.005,0,0.0516112191628447
0.855,0.005,0,0.0482770096584742
0.865,0.005,0,0.0449321794319017
0.875,0.005,0,0.060098508683861
0.885,0.005,0,0.063613631669231
0.895,0.005,0,0.0669536685158338
0.905,0.005,0,0.0631650677691082
0.915,0.005,0,0.0574857512479092
0.925,0.005,0,0.0455765699731654
0.935,0.005,0,0.0475672531760605
0.945,0.005,0,0.0493918329901642
0.955,0.005,0,0.0342250340474256
0.965,0.005,0,0.0298459031632154
0.975,0.005,0,0.0198377260676345
0.985,0.005,0,0.0153326427217717
0.995,0.005,0,0.009381856160534
1.005,0.005,0,0.00734018780164935
1.015,0.005,0,0.00694097799297469
1.025,0.005,0,0.00690937710374386
1.035,0.005,0,0.00353425849603706
1.045,0.005,0,0.00265534525633979
1.055,0.005,0,0.00177643201664251
1.065,0.005,0,0.000862629525535486
1.075,0.005,0,0.000532929084985435
1.085,0.005,0,0.000214899814837192
1.095,0.005,0,9.59055552308783e-05
1.105,0.005,0,5.86174262273237e-05
