x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,1.39686499219916e-07
0.015,0.005,0,2.14598908337182e-07
0.025,0.005,0,4.61516076757028e-07
0.035,0.005,0,8.61813698432215e-07
0.045,0.005,0,1.74568112070284e-06
0.055,0.005,0,3.4604091824847e-06
0.065,0.005,0,7.09006318069279e-06
0.075,0.005,0,1.1483280052418e-05
0.085,0.005,0,2.18174893946035e-05
0.095,0.005,0,3.45497493909342e-05
0.105,0.005,0,4.77107564056114e-05
0.115,0.005,0,9.50122326037833e-05
0.125,0.005,0,0.000145714162155417
0.135,0.005,0,0.000224370811211512
0.145,0.005,0,0.000405451885221779
0.155,0.005,0,0.000684427672226062
0.165,0.005,0,0.0011376455410589
0.175,0.005,0,0.00167480128913338
0.185,0.005,0,0.00230961322842823
0.195,0.005,0,0.00345285518495272
0.205,0.005,0,0.00495636349564336
0.215,0.005,0,0.00642616442477034
0.225,0.005,0,0.00873480039300005
0.235,0.005,0,0.0113295095962088
0.245,0.005,0,0.0139257076727646
0.255,0.005,0,0.0178782193501799
0.265,0.005,0,0.0216065320752338
0.275,0.005,0,0.0219621305531356
0.285,0.005,0,0.0231879959840758
0.295,0.005,0,0.0268620945584907
0.305,0.005,0,0.0336725489001416
0.315,0.005,0,0.0348328035877909
0.325,0.005,0,0.0377107888127881
0.335,0.005,0,0.0355735598086429
0.345,0.005,0,0.0337030376276975
0.355,0.005,0,0.0287030683325533
0.365,0.005,0,0.0228905037134525
0.375,0.005,0,0.0130304870533055
0.385,0.005,0,0.0102148567405573
0.395,0.005,0,0.0025229993615122
0.405,0.005,0,0.00217076864770798
0.415,0.005,0,0.000818302570521723
0.425,0.005,0,0.0035924483334773
0.435,0.005,0,0.0119277874478171
0.445,0.005,0,0.0319212164198642
0.455,0.005,0,0.0722811171690751
0.465,0.005,0,0.122855191612032
0.475,0.005,0,0.202113729404096
0.485,0.005,0,0.298353815209287
0.495,0.005,0,0.394230149790092
0.505,0.005,0,0.481292738855664
0.515,0.005,0,0.552647317362334
0.525,0.005,0,0.623350474586275
0.535,0.005,0,0.688840463247893
0.545,0.005,0,0.749770260180551
0.555,0.005,0,0.805601712686238
0.565,0.005,0,0.853506391927047
0.575,0.005,0,0.889815026591817
0.585,0.005,0,0.926187755756549
0.595,0.005,0,0.962065140805907
0.605,0.005,0,0.991091187936553
0.615,0.005,0,1.01238792093237
0.625,0.005,0,1.03138722225232
0.635,0.005,0,1.04972483802653
0.645,0.005,0,1.06841332347788
0.655,0.005,0,1.08439574624571
0.665,0.005,0,1.099738806048
0.675,0.005,0,1.1115469041801
0.685,0.005,0,1.12222191256732
0.695,0.005,0,1.13041323715494
0.705,0.005,0,1.13697407752161
0.715,0.005,0,1.14315004228412
0.725,0.005,0,1.14878978307512
0.735,0.005,0,1.15503533628657
0.745,0.005,0,1.15875845597745
0.755,0.005,0,1.16307934037467
0.765,0.005,0,1.16461973999132
0.775,0.005,0,1.165497718702
0.785,0.005,0,1.1667423633845
0.795,0.005,0,1.16416620276879
0.805,0.005,0,1.16348945911518
0.815,0.005,0,1.15999134661386
0.825,0.005,0,1.15497699569889
0.835,0.005,0,1.14564193298618
0.845,0.005,0,1.14319955287305
0.855,0.005,0,1.11542592706084
0.865,0.005,0,1.10353016969888
0.875,0.005,0,1.07985600292884
0.885,0.005,0,1.08835726579412
0.895,0.005,0,1.08286800787118
0.905,0.005,0,1.03536679654889
0.915,0.005,0,0.98626861042008
0.925,0.005,0,0.999406017940291
0.935,0.005,0,1.03093326656175
0.945,0.005,0,1.05604429986287
0.955,0.005,0,1.05983086246932
0.965,0.005,0,1.0684362973683
0.975,0.005,0,1.07262820209033
0.985,0.005,0,1.08201037747974
0.995,0.005,0,1.07776590108884
1.005,0.005,0,1.07569087342441
1.015,0.005,0,1.0717097722649
1.025,0.005,0,1.07095539734536
1.035,0.005,0,1.05889017442897
1.045,0.005,0,1.04980365138826
1.055,0.005,0,1.04071712834754
1.065,0.005,0,1.02449931635359
1.075,0.005,0,1.01105711671493
1.085,0.005,0,0.994096193687109
1.095,0.005,0,0.975288375638085
1.105,0.005,0,0.94944770985139
1.115,0.005,0,0.921755163483835
1.125,0.005,0,0.893189208843065
1.135,0.005,0,0.85608305445765
1.145,0.005,0,0.81729196080424
1.155,0.005,0,0.769726000748748
1.165,0.005,0,0.720225388258757
1.175,0.005,0,0.659805705321372
1.185,0.005,0,0.584732256913195
1.195,0.005,0,0.496093191667625
1.205,0.005,0,0.401812562566745
1.215,0.005,0,0.303435765158868
1.225,0.005,0,0.225098199895606
1.235,0.005,0,0.148913594592967
1.245,0.005,0,0.0727289892903275
1.255,0.005,0,0.0403791232266665
1.265,0.005,0,0.02073423908272
1.275,0.005,0,0.0018202105487715
1.285,0.005,0,0.000529550634239045
1.295,0.005,0,0.000110998836554487
1.305,0.005,0,1.76153590837318e-10
1.315,0.005,0,1.05205647154015e-09
1.325,0.005,0,3.57606047567337e-09
