x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,5.93407619955429e-22
0.015,0.005,0,8.89071151799469e-22
0.025,0.005,0,3.5064917528276e-21
0.035,0.005,0,6.26732218151998e-21
0.045,0.005,0,1.81460187685286e-20
0.055,0.005,0,4.70518971555901e-20
0.065,0.005,0,1.30904986473093e-19
0.075,0.005,0,2.33664128577027e-19
0.085,0.005,0,7.01750972877962e-19
0.095,0.005,0,7.79162617655724e-19
0.105,0.005,0,8.78648838104812e-19
0.115,0.005,0,1.46731497601204e-18
0.125,0.005,0,1.89927136011451e-18
0.135,0.005,0,3.49664158279886e-18
0.145,0.005,0,7.91915921055532e-18
0.155,0.005,0,1.73905269930944e-17
0.165,0.005,0,6.17082396555245e-17
0.175,0.005,0,1.03735451423744e-16
0.185,0.005,0,1.34511086143242e-16
0.195,0.005,0,3.50882137797728e-16
0.205,0.005,0,6.17915705227405e-16
0.215,0.005,0,7.28815287237763e-16
0.225,0.005,0,1.36087559364399e-15
0.235,0.005,0,1.8945414286225e-15
0.245,0.005,0,1.90049063053323e-15
0.255,0.005,0,1.60398188722121e-15
0.265,0.005,0,1.87403289707356e-15
0.275,0.005,0,1.77173995443429e-15
0.285,0.005,0,1.10383598245933e-15
0.295,0.005,0,1.19795228295163e-15
0.305,0.005,0,2.7031483259119e-15
0.315,0.005,0,2.95103754111912e-15
0.325,0.005,0,5.1713444740533e-15
0.335,0.005,0,5.39715809300879e-15
0.345,0.005,0,7.64011355723695e-15
0.355,0.005,0,8.15207297620055e-15
0.365,0.005,0,7.62109353442965e-15
0.375,0.005,0,1.23635364507109e-15
0.385,0.005,0,1.77204636383985e-15
0.395,0.005,0,3.17038543907595e-15
0.405,0.005,0,9.85215587547765e-15
0.415,0.005,0,3.10632855555428e-14
0.425,0.005,0,9.92741037268723e-14
0.435,0.005,0,4.27178956897526e-13
0.445,0.005,0,1.30713601773584e-12
0.455,0.005,0,4.77630593539932e-12
0.465,0.005,0,1.20084747530086e-11
0.475,0.005,0,4.52139987683974e-11
0.485,0.005,0,1.23297998302597e-10
0.495,0.005,0,4.67056060334733e-10
0.505,0.005,0,1.2782531161267e-09
0.515,0.005,0,4.1071516620517e-09
0.525,0.005,0,9.68338480893718e-09
0.535,0.005,0,3.11077202548427e-08
0.545,0.005,0,5.74329830532971e-08
0.555,0.005,0,2.12204010731871e-07
0.565,0.005,0,4.58675137429794e-07
0.575,0.005,0,1.55589258897965e-06
0.585,0.005,0,2.98311828714792e-06
0.595,0.005,0,9.96548043083195e-06
0.605,0.005,0,1.93131480247887e-05
0.615,0.005,0,4.91608292827281e-05
0.625,0.005,0,0.000119005769784589
0.635,0.005,0,0.000205794225826992
0.645,0.005,0,0.000499170835358901
0.655,0.005,0,0.000932771185934821
0.665,0.005,0,0.00197240999427025
0.675,0.005,0,0.00374448335809102
0.685,0.005,0,0.00780551742779974
0.695,0.005,0,0.0141072712463808
0.705,0.005,0,0.0235177881463048
0.715,0.005,0,0.036555755068303
0.725,0.005,0,0.0527827376231524
0.735,0.005,0,0.0738527742934866
0.745,0.005,0,0.100221257308694
0.755,0.005,0,0.131263573836109
0.765,0.005,0,0.165879303826104
0.775,0.005,0,0.206197650996429
0.785,0.005,0,0.244140614106376
0.795,0.005,0,0.269198778253186
0.805,0.005,0,0.304900313832159
0.815,0.005,0,0.33233204042617
0.825,0.005,0,0.356346904768445
0.835,0.005,0,0.361851577864854
0.845,0.005,0,0.374842986997038
0.855,0.005,0,0.343401444148687
0.865,0.005,0,0.32202542297381
0.875,0.005,0,0.347033736333034
0.885,0.005,0,0.338694964354621
0.895,0.005,0,0.324739042133163
0.905,0.005,0,0.313357416621025
0.915,0.005,0,0.300909153288817
0.925,0.005,0,0.287632912997692
0.935,0.005,0,0.305343765715491
0.945,0.005,0,0.319051213552426
0.955,0.005,0,0.287606799121499
0.965,0.005,0,0.275904092471835
0.975,0.005,0,0.243755726458667
0.985,0.005,0,0.221394091209444
0.995,0.005,0,0.17868184843789
1.005,0.005,0,0.147291274327418
1.015,0.005,0,0.128045258569018
1.025,0.005,0,0.115235849980636
1.035,0.005,0,0.0812867789595693
1.045,0.005,0,0.0636967750969189
1.055,0.005,0,0.0461067712342685
1.065,0.005,0,0.0304067005295864
1.075,0.005,0,0.0203106974775973
1.085,0.005,0,0.0115076804761303
1.095,0.005,0,0.00599936974190164
1.105,0.005,0,0.00356617831466987
1.115,0.005,0,0.00144854221203109
1.125,0.005,0,0.000675108565684087
1.135,0.005,0,0.00023046187987321
1.145,0.005,0,7.16160448132239e-05
1.155,0.005,0,2.52150686633783e-05
1.165,0.005,0,6.73808579010507e-06
1.175,0.005,0,1.59534714435444e-06
1.185,0.005,0,5.48374730316739e-07
1.195,0.005,0,6.99660800828872e-08
1.205,0.005,0,4.17264981116468e-08
1.215,0.005,0,1.22852615165831e-08
1.225,0.005,0,1.87670495080046e-09
1.235,0.005,0,1.02436736505253e-09
1.245,0.005,0,1.72029779304606e-10
1.255,0.005,0,2.35650783223964e-11
1.265,0.005,0,1.17118620994334e-11
1.275,0.005,0,4.18473924565758e-13
1.285,0.005,0,1.079688810515e-13
1.295,0.005,0,2.30616574700289e-14
1.305,0.005,0,1.27269486701723e-16
1.315,0.005,0,2.844212955564e-19
1.325,0.005,0,2.82945125108117e-20
1.335,0.005,0,3.30656633036311e-22
1.345,0.005,0,5.92585122705257e-23
1.355,0.005,0,2.51105649190535e-25
1.365,0.005,0,1.22751924710363e-27
1.375,0.005,0,1.42602262401466e-26
1.385,0.005,0,1.88949675742752e-25
1.395,0.005,0,3.92234555591206e-25
1.405,0.005,0,1.5157103924485e-23
1.415,0.005,0,2.4099640504511e-23
1.425,0.005,0,1.30165685020172e-22
1.435,0.005,0,5.00288493331613e-22
1.445,0.005,0,5.48746186795419e-22
1.455,0.005,0,2.35931573786575e-21
1.465,0.005,0,4.6421302308894e-20
1.475,0.005,0,1.05406030344787e-19
1.485,0.005,0,2.0871586372232e-18
1.495,0.005,0,2.45180312188639e-18
1.505,0.005,0,6.55293383384036e-18
1.515,0.005,0,1.02002396339174e-17
1.525,0.005,0,1.01836776741796e-17
1.535,0.005,0,7.0978500425231e-18
1.545,0.005,0,6.80077835543393e-18
1.555,0.005,0,1.45681862231638e-17
1.565,0.005,0,1.22245636824933e-16
1.575,0.005,0,1.22991101519502e-16
1.585,0.005,0,1.56141410882219e-16
1.595,0.005,0,1.55052045527317e-16
1.605,0.005,0,1.13295812642519e-16
1.615,0.005,0,1.15279178206383e-16
1.625,0.005,0,2.86138743831453e-16
1.635,0.005,0,1.5196141240067e-16
